,Market and Exchange Names,As of Date in Form YYMMDD,As of Date in Form YYYY-MM-DD,CFTC Contract Market Code,CFTC Market Code in Initials,CFTC Region Code,CFTC Commodity Code,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Noncommercial Positions-Spreading (All),Commercial Positions-Long (All),Commercial Positions-Short (All), Total Reportable Positions-Long (All),Total Reportable Positions-Short (All),Nonreportable Positions-Long (All),Nonreportable Positions-Short (All),Open Interest (Old),Noncommercial Positions-Long (Old),Noncommercial Positions-Short (Old),Noncommercial Positions-Spreading (Old),Commercial Positions-Long (Old),Commercial Positions-Short (Old),Total Reportable Positions-Long (Old),Total Reportable Positions-Short (Old),Nonreportable Positions-Long (Old),Nonreportable Positions-Short (Old),Open Interest (Other),Noncommercial Positions-Long (Other),Noncommercial Positions-Short (Other),Noncommercial Positions-Spreading (Other),Commercial Positions-Long (Other),Commercial Positions-Short (Other),Total Reportable Positions-Long (Other),Total Reportable Positions-Short (Other),Nonreportable Positions-Long (Other),Nonreportable Positions-Short (Other),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Change in Noncommercial-Spreading (All),Change in Commercial-Long (All),Change in Commercial-Short (All),Change in Total Reportable-Long (All),Change in Total Reportable-Short (All),Change in Nonreportable-Long (All),Change in Nonreportable-Short (All),% of Open Interest (OI) (All),% of OI-Noncommercial-Long (All),% of OI-Noncommercial-Short (All),% of OI-Noncommercial-Spreading (All),% of OI-Commercial-Long (All),% of OI-Commercial-Short (All),% of OI-Total Reportable-Long (All),% of OI-Total Reportable-Short (All),% of OI-Nonreportable-Long (All),% of OI-Nonreportable-Short (All),% of Open Interest (OI)(Old),% of OI-Noncommercial-Long (Old),% of OI-Noncommercial-Short (Old),% of OI-Noncommercial-Spreading (Old),% of OI-Commercial-Long (Old),% of OI-Commercial-Short (Old),% of OI-Total Reportable-Long (Old),% of OI-Total Reportable-Short (Old),% of OI-Nonreportable-Long (Old),% of OI-Nonreportable-Short (Old),% of Open Interest (OI) (Other),% of OI-Noncommercial-Long (Other),% of OI-Noncommercial-Short (Other),% of OI-Noncommercial-Spreading (Other),% of OI-Commercial-Long (Other),% of OI-Commercial-Short (Other),% of OI-Total Reportable-Long (Other),% of OI-Total Reportable-Short (Other),% of OI-Nonreportable-Long (Other),% of OI-Nonreportable-Short (Other),Traders-Total (All),Traders-Noncommercial-Long (All),Traders-Noncommercial-Short (All),Traders-Noncommercial-Spreading (All),Traders-Commercial-Long (All),Traders-Commercial-Short (All),Traders-Total Reportable-Long (All),Traders-Total Reportable-Short (All),Traders-Total (Old),Traders-Noncommercial-Long (Old),Traders-Noncommercial-Short (Old),Traders-Noncommercial-Spreading (Old),Traders-Commercial-Long (Old),Traders-Commercial-Short (Old),Traders-Total Reportable-Long (Old),Traders-Total Reportable-Short (Old),Traders-Total (Other),Traders-Noncommercial-Long (Other),Traders-Noncommercial-Short (Other),Traders-Noncommercial-Spreading (Other),Traders-Commercial-Long (Other),Traders-Commercial-Short (Other),Traders-Total Reportable-Long (Other),Traders-Total Reportable-Short (Other),Concentration-Gross LT = 4 TDR-Long (All),Concentration-Gross LT =4 TDR-Short (All),Concentration-Gross LT =8 TDR-Long (All),Concentration-Gross LT =8 TDR-Short (All),Concentration-Net LT =4 TDR-Long (All),Concentration-Net LT =4 TDR-Short (All),Concentration-Net LT =8 TDR-Long (All),Concentration-Net LT =8 TDR-Short (All),Concentration-Gross LT =4 TDR-Long (Old),Concentration-Gross LT =4 TDR-Short (Old),Concentration-Gross LT =8 TDR-Long (Old),Concentration-Gross LT =8 TDR-Short (Old),Concentration-Net LT =4 TDR-Long (Old),Concentration-Net LT =4 TDR-Short (Old),Concentration-Net LT =8 TDR-Long (Old),Concentration-Net LT =8 TDR-Short (Old),Concentration-Gross LT =4 TDR-Long (Other),Concentration-Gross LT =4 TDR-Short(Other),Concentration-Gross LT =8 TDR-Long (Other),Concentration-Gross LT =8 TDR-Short(Other),Concentration-Net LT =4 TDR-Long (Other),Concentration-Net LT =4 TDR-Short (Other),Concentration-Net LT =8 TDR-Long (Other),Concentration-Net LT =8 TDR-Short (Other),Contract Units,CFTC Contract Market Code (Quotes),CFTC Market Code in Initials (Quotes),CFTC Commodity Code (Quotes)
114323,EURO FX - CHICAGO MERCANTILE EXCHANGE,30624,2003-06-24,099741,CME,0,99,94856,27814,4344,275,22540,69143,50629,73762,44227,21094,94856,27814,4344,275,22540,69143,50629,73762,44227,21094,0,0,0,0,0,0,0,0,0,0,   -8396,   -6074,   -1421,    -299,    2816,   -4258,   -3557,   -5978,   -4839,   -2418,100.0,29.3,4.6,0.3,23.8,72.9,53.4,77.8,46.6,22.2,100.0,29.3,4.6,0.3,23.8,72.9,53.4,77.8,46.6,22.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,29,5,6,20,22,50,32,67,29,5,6,20,22,50,32,0,0,0,0,0,0,0,0,19.4,55.8,27.8,65.0,18.4,52.6,26.1,61.8,19.4,55.8,27.8,65.0,18.4,52.6,26.1,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114322,EURO FX - CHICAGO MERCANTILE EXCHANGE,30701,2003-07-01,099741,CME,0,99,101717,28532,4902,185,25643,71594,54360,76681,47357,25036,101717,28532,4902,185,25643,71594,54360,76681,47357,25036,0,0,0,0,0,0,0,0,0,0,    6861,     718,     558,     -90,    3103,    2451,    3731,    2919,    3130,    3942,100.0,28.1,4.8,0.2,25.2,70.4,53.4,75.4,46.6,24.6,100.0,28.1,4.8,0.2,25.2,70.4,53.4,75.4,46.6,24.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,35,4,5,23,20,59,28,71,35,4,5,23,20,59,28,0,0,0,0,0,0,0,0,17.8,52.3,24.3,64.9,16.6,51.4,22.6,61.8,17.8,52.3,24.3,64.9,16.6,51.4,22.6,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114321,EURO FX - CHICAGO MERCANTILE EXCHANGE,30708,2003-07-08,099741,CME,0,99,94616,25188,6027,309,26694,66038,52191,72374,42425,22242,94616,25188,6027,309,26694,66038,52191,72374,42425,22242,0,0,0,0,0,0,0,0,0,0,   -7101,   -3344,    1125,     124,    1051,   -5556,   -2169,   -4307,   -4932,   -2794,100.0,26.6,6.4,0.3,28.2,69.8,55.2,76.5,44.8,23.5,100.0,26.6,6.4,0.3,28.2,69.8,55.2,76.5,44.8,23.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,31,8,5,21,18,53,30,70,31,8,5,21,18,53,30,0,0,0,0,0,0,0,0,19.3,54.9,26.2,66.6,17.7,54.7,24.0,63.0,19.3,54.9,26.2,66.6,17.7,54.7,24.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114320,EURO FX - CHICAGO MERCANTILE EXCHANGE,30715,2003-07-15,099741,CME,0,99,99175,22847,6652,607,33860,65327,57314,72586,41861,26589,99175,22847,6652,607,33860,65327,57314,72586,41861,26589,0,0,0,0,0,0,0,0,0,0,    4559,   -2341,     625,     298,    7166,    -711,    5123,     212,    -564,    4347,100.0,23.0,6.7,0.6,34.1,65.9,57.8,73.2,42.2,26.8,100.0,23.0,6.7,0.6,34.1,65.9,57.8,73.2,42.2,26.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,32,8,5,23,23,57,34,76,32,8,5,23,23,57,34,0,0,0,0,0,0,0,0,19.8,50.1,28.0,61.4,17.7,49.9,24.8,57.0,19.8,50.1,28.0,61.4,17.7,49.9,24.8,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114319,EURO FX - CHICAGO MERCANTILE EXCHANGE,30722,2003-07-22,099741,CME,0,99,96459,18266,5113,715,38271,67483,57252,73311,39207,23148,96459,18266,5113,715,38271,67483,57252,73311,39207,23148,0,0,0,0,0,0,0,0,0,0,   -2716,   -4581,   -1539,     108,    4411,    2156,     -62,     725,   -2654,   -3441,100.0,18.9,5.3,0.7,39.7,70.0,59.4,76.0,40.6,24.0,100.0,18.9,5.3,0.7,39.7,70.0,59.4,76.0,40.6,24.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,30,8,5,25,18,57,29,71,30,8,5,25,18,57,29,0,0,0,0,0,0,0,0,22.4,55.0,31.6,66.5,19.7,54.8,27.3,61.7,22.4,55.0,31.6,66.5,19.7,54.8,27.3,61.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114318,EURO FX - CHICAGO MERCANTILE EXCHANGE,30729,2003-07-29,099741,CME,0,99,96272,17608,5188,1266,34149,68502,53023,74956,43249,21316,96272,17608,5188,1266,34149,68502,53023,74956,43249,21316,0,0,0,0,0,0,0,0,0,0,    -187,    -658,      75,     551,   -4122,    1019,   -4229,    1645,    4042,   -1832,100.0,18.3,5.4,1.3,35.5,71.2,55.1,77.9,44.9,22.1,100.0,18.3,5.4,1.3,35.5,71.2,55.1,77.9,44.9,22.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,27,5,6,24,17,53,27,66,27,5,6,24,17,53,27,0,0,0,0,0,0,0,0,22.0,55.6,29.8,65.9,19.4,53.2,25.7,60.6,22.0,55.6,29.8,65.9,19.4,53.2,25.7,60.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114317,EURO FX - CHICAGO MERCANTILE EXCHANGE,30805,2003-08-05,099741,CME,0,99,93299,16777,2888,1298,35466,69227,53541,73413,39758,19886,93299,16777,2888,1298,35466,69227,53541,73413,39758,19886,0,0,0,0,0,0,0,0,0,0,   -2973,    -831,   -2300,      32,    1317,     725,     518,   -1543,   -3491,   -1430,100.0,18.0,3.1,1.4,38.0,74.2,57.4,78.7,42.6,21.3,100.0,18.0,3.1,1.4,38.0,74.2,57.4,78.7,42.6,21.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,28,6,7,23,21,53,32,68,28,6,7,23,21,53,32,0,0,0,0,0,0,0,0,24.4,56.7,32.1,66.4,20.7,54.3,27.1,60.9,24.4,56.7,32.1,66.4,20.7,54.3,27.1,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114316,EURO FX - CHICAGO MERCANTILE EXCHANGE,30812,2003-08-12,099741,CME,0,99,97523,18505,3803,1211,36733,72336,56449,77350,41074,20173,97523,18505,3803,1211,36733,72336,56449,77350,41074,20173,0,0,0,0,0,0,0,0,0,0,    4224,    1728,     915,     -87,    1267,    3109,    2908,    3937,    1316,     287,100.0,19.0,3.9,1.2,37.7,74.2,57.9,79.3,42.1,20.7,100.0,19.0,3.9,1.2,37.7,74.2,57.9,79.3,42.1,20.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,27,8,8,24,22,53,36,69,27,8,8,24,22,53,36,0,0,0,0,0,0,0,0,25.0,55.4,33.0,67.0,19.2,54.7,25.7,61.7,25.0,55.4,33.0,67.0,19.2,54.7,25.7,61.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114315,EURO FX - CHICAGO MERCANTILE EXCHANGE,30819,2003-08-19,099741,CME,0,99,95786,16930,7809,713,37631,60069,55274,68591,40512,27195,95786,16930,7809,713,37631,60069,55274,68591,40512,27195,0,0,0,0,0,0,0,0,0,0,   -1737,   -1575,    4006,    -498,     898,  -12267,   -1175,   -8759,    -562,    7022,100.0,17.7,8.2,0.7,39.3,62.7,57.7,71.6,42.3,28.4,100.0,17.7,8.2,0.7,39.3,62.7,57.7,71.6,42.3,28.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,26,12,9,24,22,52,41,72,26,12,9,24,22,52,41,0,0,0,0,0,0,0,0,22.0,52.5,30.7,59.2,21.1,49.2,28.5,55.9,22.0,52.5,30.7,59.2,21.1,49.2,28.5,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114314,EURO FX - CHICAGO MERCANTILE EXCHANGE,30826,2003-08-26,099741,CME,0,99,100114,14690,12017,849,40446,59159,55985,72025,44129,28089,100114,14690,12017,849,40446,59159,55985,72025,44129,28089,0,0,0,0,0,0,0,0,0,0,    4328,   -2240,    4208,     136,    2815,    -910,     711,    3434,    3617,     894,100.0,14.7,12.0,0.8,40.4,59.1,55.9,71.9,44.1,28.1,100.0,14.7,12.0,0.8,40.4,59.1,55.9,71.9,44.1,28.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,24,13,11,27,23,54,44,73,24,13,11,27,23,54,44,0,0,0,0,0,0,0,0,22.2,48.1,31.7,56.6,19.5,44.9,26.9,51.5,22.2,48.1,31.7,56.6,19.5,44.9,26.9,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114313,EURO FX - CHICAGO MERCANTILE EXCHANGE,30902,2003-09-02,099741,CME,0,99,107173,14372,12243,1221,47245,63189,62838,76653,44335,30520,107173,14372,12243,1221,47245,63189,62838,76653,44335,30520,0,0,0,0,0,0,0,0,0,0,    7059,    -318,     226,     372,    6799,    4030,    6853,    4628,     206,    2431,100.0,13.4,11.4,1.1,44.1,59.0,58.6,71.5,41.4,28.5,100.0,13.4,11.4,1.1,44.1,59.0,58.6,71.5,41.4,28.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,24,14,12,29,25,56,48,75,24,14,12,29,25,56,48,0,0,0,0,0,0,0,0,24.5,45.3,35.4,56.0,21.3,43.1,29.6,51.5,24.5,45.3,35.4,56.0,21.3,43.1,29.6,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114312,EURO FX - CHICAGO MERCANTILE EXCHANGE,30909,2003-09-09,099741,CME,0,99,114940,13438,10933,1437,53083,69694,67958,82064,46982,32876,114940,13438,10933,1437,53083,69694,67958,82064,46982,32876,0,0,0,0,0,0,0,0,0,0,    7767,    -934,   -1310,     216,    5838,    6505,    5120,    5411,    2647,    2356,100.0,11.7,9.5,1.3,46.2,60.6,59.1,71.4,40.9,28.6,100.0,11.7,9.5,1.3,46.2,60.6,59.1,71.4,40.9,28.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,17,10,6,29,20,50,32,59,17,10,6,29,20,50,32,0,0,0,0,0,0,0,0,24.1,47.9,33.0,59.4,21.5,46.1,29.6,54.6,24.1,47.9,33.0,59.4,21.5,46.1,29.6,54.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114311,EURO FX - CHICAGO MERCANTILE EXCHANGE,30916,2003-09-16,099741,CME,0,99,80591,11847,7123,492,28498,50958,40837,58573,39754,22018,80591,11847,7123,492,28498,50958,40837,58573,39754,22018,0,0,0,0,0,0,0,0,0,0,  -34349,   -1591,   -3810,    -945,  -24585,  -18736,  -27121,  -23491,   -7228,  -10858,100.0,14.7,8.8,0.6,35.4,63.2,50.7,72.7,49.3,27.3,100.0,14.7,8.8,0.6,35.4,63.2,50.7,72.7,49.3,27.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,17,11,5,17,22,36,36,62,17,11,5,17,22,36,36,0,0,0,0,0,0,0,0,23.6,40.4,31.2,53.9,23.6,40.3,31.2,53.8,23.6,40.4,31.2,53.9,23.6,40.3,31.2,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114310,EURO FX - CHICAGO MERCANTILE EXCHANGE,30923,2003-09-23,099741,CME,0,99,82549,15340,6563,622,21389,53635,37351,60820,45198,21729,82549,15340,6563,622,21389,53635,37351,60820,45198,21729,0,0,0,0,0,0,0,0,0,0,    1958,    3493,    -560,     130,   -7109,    2677,   -3486,    2247,    5444,    -289,100.0,18.6,8.0,0.8,25.9,65.0,45.2,73.7,54.8,26.3,100.0,18.6,8.0,0.8,25.9,65.0,45.2,73.7,54.8,26.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,19,11,5,15,24,36,38,64,19,11,5,15,24,36,38,0,0,0,0,0,0,0,0,18.2,41.4,25.4,55.8,18.2,41.4,25.4,55.8,18.2,41.4,25.4,55.8,18.2,41.4,25.4,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114309,EURO FX - CHICAGO MERCANTILE EXCHANGE,30930,2003-09-30,099741,CME,0,99,91864,18650,5001,340,18884,58731,37874,64072,53990,27792,91864,18650,5001,340,18884,58731,37874,64072,53990,27792,0,0,0,0,0,0,0,0,0,0,    9315,    3310,   -1562,    -282,   -2505,    5096,     523,    3252,    8792,    6063,100.0,20.3,5.4,0.4,20.6,63.9,41.2,69.7,58.8,30.3,100.0,20.3,5.4,0.4,20.6,63.9,41.2,69.7,58.8,30.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,22,8,6,19,24,41,38,67,22,8,6,19,24,41,38,0,0,0,0,0,0,0,0,12.2,41.9,19.4,54.5,12.2,41.9,19.4,54.2,12.2,41.9,19.4,54.5,12.2,41.9,19.4,54.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114308,EURO FX - CHICAGO MERCANTILE EXCHANGE,31007,2003-10-07,099741,CME,0,99,96823,25794,5769,50,19886,65167,45730,70986,51093,25837,96823,25794,5769,50,19886,65167,45730,70986,51093,25837,0,0,0,0,0,0,0,0,0,0,    4959,    7144,     768,    -290,    1002,    6436,    7856,    6914,   -2897,   -1955,100.0,26.6,6.0,0.1,20.5,67.3,47.2,73.3,52.8,26.7,100.0,26.6,6.0,0.1,20.5,67.3,47.2,73.3,52.8,26.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,31,8,3,20,27,51,38,79,31,8,3,20,27,51,38,0,0,0,0,0,0,0,0,11.8,41.9,18.6,55.2,11.8,41.9,18.6,55.2,11.8,41.9,18.6,55.2,11.8,41.9,18.6,55.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114307,EURO FX - CHICAGO MERCANTILE EXCHANGE,31014,2003-10-14,099741,CME,0,99,105915,29854,4860,50,21711,75716,51615,80626,54300,25289,105915,29854,4860,50,21711,75716,51615,80626,54300,25289,0,0,0,0,0,0,0,0,0,0,    9092,    4060,    -909,       0,    1825,   10549,    5885,    9640,    3207,    -548,100.0,28.2,4.6,0.0,20.5,71.5,48.7,76.1,51.3,23.9,100.0,28.2,4.6,0.0,20.5,71.5,48.7,76.1,51.3,23.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,35,8,2,18,26,53,36,81,35,8,2,18,26,53,36,0,0,0,0,0,0,0,0,11.7,45.9,20.2,59.6,11.0,45.9,19.5,59.6,11.7,45.9,20.2,59.6,11.0,45.9,19.5,59.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114306,EURO FX - CHICAGO MERCANTILE EXCHANGE,31021,2003-10-21,099741,CME,0,99,106515,28987,4874,15,26125,76465,55127,81354,51388,25161,106515,28987,4874,15,26125,76465,55127,81354,51388,25161,0,0,0,0,0,0,0,0,0,0,     600,    -867,      14,     -35,    4414,     749,    3512,     728,   -2912,    -128,100.0,27.2,4.6,0.0,24.5,71.8,51.8,76.4,48.2,23.6,100.0,27.2,4.6,0.0,24.5,71.8,51.8,76.4,48.2,23.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,34,8,2,20,26,54,36,81,34,8,2,20,26,54,36,0,0,0,0,0,0,0,0,14.5,47.0,23.3,60.5,13.2,47.0,22.0,60.5,14.5,47.0,23.3,60.5,13.2,47.0,22.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114305,EURO FX - CHICAGO MERCANTILE EXCHANGE,31028,2003-10-28,099741,CME,0,99,102842,28893,4688,87,22558,75056,51538,79831,51304,23011,102842,28893,4688,87,22558,75056,51538,79831,51304,23011,0,0,0,0,0,0,0,0,0,0,   -3673,     -94,    -186,      72,   -3567,   -1409,   -3589,   -1523,     -84,   -2150,100.0,28.1,4.6,0.1,21.9,73.0,50.1,77.6,49.9,22.4,100.0,28.1,4.6,0.1,21.9,73.0,50.1,77.6,49.9,22.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,35,9,3,20,23,55,35,80,35,9,3,20,23,55,35,0,0,0,0,0,0,0,0,12.3,44.1,20.2,59.4,11.2,44.1,18.7,59.4,12.3,44.1,20.2,59.4,11.2,44.1,18.7,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114304,EURO FX - CHICAGO MERCANTILE EXCHANGE,31104,2003-11-04,099741,CME,0,99,98943,21858,2285,127,30611,71620,52596,74032,46347,24911,98943,21858,2285,127,30611,71620,52596,74032,46347,24911,0,0,0,0,0,0,0,0,0,0,   -3899,   -7035,   -2403,      40,    8053,   -3436,    1058,   -5799,   -4957,    1900,100.0,22.1,2.3,0.1,30.9,72.4,53.2,74.8,46.8,25.2,100.0,22.1,2.3,0.1,30.9,72.4,53.2,74.8,46.8,25.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,27,6,4,22,22,49,32,70,27,6,4,22,22,49,32,0,0,0,0,0,0,0,0,13.2,46.3,21.5,61.8,12.8,46.2,21.1,61.6,13.2,46.3,21.5,61.8,12.8,46.2,21.1,61.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114303,EURO FX - CHICAGO MERCANTILE EXCHANGE,31111,2003-11-11,099741,CME,0,99,102826,21264,3345,495,33138,73291,54897,77131,47929,25695,102826,21264,3345,495,33138,73291,54897,77131,47929,25695,0,0,0,0,0,0,0,0,0,0,    3883,    -594,    1060,     368,    2527,    1671,    2301,    3099,    1582,     784,100.0,20.7,3.3,0.5,32.2,71.3,53.4,75.0,46.6,25.0,100.0,20.7,3.3,0.5,32.2,71.3,53.4,75.0,46.6,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,26,7,7,21,25,49,37,70,26,7,7,21,25,49,37,0,0,0,0,0,0,0,0,15.4,46.6,23.0,61.7,15.3,46.5,22.8,61.6,15.4,46.6,23.0,61.7,15.3,46.5,22.8,61.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114302,EURO FX - CHICAGO MERCANTILE EXCHANGE,31118,2003-11-18,099741,CME,0,99,125596,37534,2988,1082,31787,87711,70403,91781,55193,33815,125596,37534,2988,1082,31787,87711,70403,91781,55193,33815,0,0,0,0,0,0,0,0,0,0,   22770,   16270,    -357,     587,   -1351,   14420,   15506,   14650,    7264,    8120,100.0,29.9,2.4,0.9,25.3,69.8,56.1,73.1,43.9,26.9,100.0,29.9,2.4,0.9,25.3,69.8,56.1,73.1,43.9,26.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,35,9,6,18,27,55,40,82,35,9,6,18,27,55,40,0,0,0,0,0,0,0,0,19.1,40.5,27.0,54.2,17.9,40.4,25.8,54.1,19.1,40.5,27.0,54.2,17.9,40.4,25.8,54.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114301,EURO FX - CHICAGO MERCANTILE EXCHANGE,31125,2003-11-25,099741,CME,0,99,122880,33819,3322,569,34228,90331,68616,94222,54264,28658,122880,33819,3322,569,34228,90331,68616,94222,54264,28658,0,0,0,0,0,0,0,0,0,0,   -2716,   -3715,     334,    -513,    2441,    2620,   -1787,    2441,    -929,   -5157,100.0,27.5,2.7,0.5,27.9,73.5,55.8,76.7,44.2,23.3,100.0,27.5,2.7,0.5,27.9,73.5,55.8,76.7,44.2,23.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,31,7,7,19,26,53,37,75,31,7,7,19,26,53,37,0,0,0,0,0,0,0,0,20.2,45.7,28.0,59.9,18.8,45.7,26.5,59.8,20.2,45.7,28.0,59.9,18.8,45.7,26.5,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114300,EURO FX - CHICAGO MERCANTILE EXCHANGE,31202,2003-12-02,099741,CME,0,99,135551,35337,4657,118,41775,96997,77230,101772,58321,33779,135551,35337,4657,118,41775,96997,77230,101772,58321,33779,0,0,0,0,0,0,0,0,0,0,   12671,    1518,    1335,    -451,    7547,    6666,    8614,    7550,    4057,    5121,100.0,26.1,3.4,0.1,30.8,71.6,57.0,75.1,43.0,24.9,100.0,26.1,3.4,0.1,30.8,71.6,57.0,75.1,43.0,24.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,33,9,7,18,27,54,40,79,33,9,7,18,27,54,40,0,0,0,0,0,0,0,0,23.4,45.7,31.2,58.6,22.1,45.7,29.7,58.6,23.4,45.7,31.2,58.6,22.1,45.7,29.7,58.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
114299,EURO FX - CHICAGO MERCANTILE EXCHANGE,31209,2003-12-09,099741,CME,0,99,152632,33513,5515,204,63614,109882,97331,115601,55301,37031,152632,33513,5515,204,63614,109882,97331,115601,55301,37031,0,0,0,0,0,0,0,0,0,0,   17081,   -1824,     858,      86,   21839,   12885,   20101,   13829,   -3020,    3252,100.0,22.0,3.6,0.1,41.7,72.0,63.8,75.7,36.2,24.3,100.0,22.0,3.6,0.1,41.7,72.0,63.8,75.7,36.2,24.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,28,8,3,24,26,52,37,72,28,8,3,24,26,52,37,0,0,0,0,0,0,0,0,25.3,42.1,32.8,58.1,18.9,37.1,25.9,49.5,25.3,42.1,32.8,58.1,18.9,37.1,25.9,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 125,000 EUROS)",099741,CME,99
