,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All)
1504,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-10-03,11101,3185,0,     443,     853,    -377
1505,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-09-26,10658,2332,377,   -2395,   -4882,     137
1506,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-09-19,13053,7214,240,   -8758,    1368,    -539
1507,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-09-12,21811,5846,779,    7539,     817,     193
1508,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-09-05,14272,5029,586,     429,     845,     121
1509,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-08-29,13843,4184,465,    4076,    3511,     465
1510,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-08-22,9767,673,0,    -854,   -1230,       0
1511,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-08-15,10621,1903,0,   -1378,    -894,       0
1512,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-08-08,11999,2797,0,    2217,     964,       0
1513,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-08-01,9782,1833,0,     549,     162,       0
1514,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-07-25,9233,1671,0,    1255,     444,       0
1515,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-07-18,7978,1227,0,     -92,     823,   -1720
1516,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-07-11,8070,404,1720,   -1259,    -469,    -703
1517,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-07-03,9329,873,2423,    1696,     483,     707
1518,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-06-27,7633,390,1716,    1243,     102,     781
1519,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-06-20,6390,288,935,   -4164,     288,    -971
1520,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-06-13,10554,0,1906,    -249,    -265,    -386
1521,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-06-06,10803,265,2292,     946,      49,     254
1522,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-05-30,9857,216,2038,     -87,     -67,    -207
1523,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-05-23,9944,283,2245,    1271,     283,    1368
1524,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-05-16,8673,0,877,     282,       0,      93
1525,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-05-09,8391,0,784,    -311,       0,    -912
1526,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-05-02,8702,0,1696,     -38,       0,    -136
1527,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-04-25,8740,0,1832,    -171,       0,     323
1528,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-04-18,8911,0,1509,     107,       0,     -84
1529,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-04-11,8804,0,1593,     -69,       0,   -1109
1530,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-04-04,8873,0,2702,    -581,       0,   -1259
1531,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-03-28,9454,0,3961,    -239,       0,      -1
1532,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-03-21,9693,0,3962,   -8477,       0,    2401
1533,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-03-14,18170,0,1561,     -67,    -468,    -855
1534,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-03-07,18237,468,2416,    2652,     -28,   -1253
1535,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-02-28,15585,496,3669,     200,      12,     -31
1536,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-02-21,15385,484,3700,     833,      27,     592
1537,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-02-14,14552,457,3108,     320,     -23,     708
1538,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-02-07,14232,480,2400,     877,   -1205,    2096
1539,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-01-31,13355,1685,304,      89,   -1296,     -20
1540,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-01-24,13266,2981,324,    -329,     285,    -245
1541,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-01-17,13595,2696,569,    -215,   -3905,      82
1542,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-01-10,13810,6601,487,    -640,   -1340,     487
1543,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1995-01-03,14450,7941,0,    -888,   -1089,    -205
1544,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-12-27,15338,9030,205,   -7130,     255,       0
1545,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-12-20,22468,8775,205,     426,     359,   -1162
1546,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-12-13,22042,8416,1367,    7430,     283,       0
1547,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-12-06,14612,8133,1367,      79,    -237,    -175
1548,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-11-29,14533,8370,1542,   -1299,   -1998,     225
1549,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-11-22,15832,10368,1317,    1912,    1867,     208
1550,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-11-15,13920,8501,1109,    1277,     854,       0
1551,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-11-08,12643,7647,1109,    6579,    6592,     567
1552,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-11-01,6064,1055,542,   -6551,   -2404,   -5600
1553,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-10-25,12615,3459,6142,    6449,    2021,    5714
1554,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-10-18,6166,1438,428,     391,     179,     428
1555,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-10-11,5775,1259,0,     186,     -37,       0
1556,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-10-04,5589,1296,0,    -145,     -10,       0
1557,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-09-27,5734,1306,0,   -4620,    -803,    -809
1558,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-09-20,10354,2109,809,    -852,    -316,     317
1559,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-09-13,11206,2425,492,    3034,     235,     492
1560,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-09-06,8172,2190,0,     -53,     -37,       0
1561,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-08-30,8225,2227,0,     -77,     557,       0
1562,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-08-23,8302,1670,0,    -590,   -1507,       0
1563,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-08-16,8892,3177,0,    -131,      64,       0
1564,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-08-09,9023,3113,0,     997,     589,       0
1565,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-08-02,8026,2524,0,     145,     289,       0
1566,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-07-26,7881,2235,0,    1495,     542,    -209
1567,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-07-19,6386,1693,209,    -189,     182,       0
1568,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-07-12,6575,1511,209,     392,     700,    -206
1569,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-07-05,6183,811,415,    -131,     424,     206
1570,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-06-28,6314,387,209,   -2141,   -2871,     -82
1571,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-06-21,8455,3258,291,   -3170,     669,     291
1572,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-06-14,11625,2589,0,     681,    -563,    -505
1573,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-06-07,10944,3152,505,    1216,    -120,     157
1574,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-05-31,9728,3272,348,     175,     -35,     -76
1575,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-05-24,9553,3307,424,    1921,    1087,     -87
1576,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-05-17,7632,2220,511,    1759,    1143,     511
1577,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-05-10,5873,1077,0,     508,    -413,       0
1578,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-05-03,5365,1490,0,    -772,     111,       0
1579,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-04-26,6137,1379,0,     -20,     -82,       0
1580,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-04-19,6157,1461,0,    -131,     235,       0
1581,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-04-12,6288,1226,0,    2349,     760,    -866
1582,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-04-05,3939,466,866,       8,    -636,     594
1583,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-03-29,3931,1102,272,    -549,    -648,       0
1584,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-03-22,4480,1750,272,   -2549,     193,       0
1585,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-03-15,7029,1557,272,   -1121,   -1083,     272
1586,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-03-08,8150,2640,0,     497,   -1068,       0
1587,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-03-01,7653,3708,0,     299,     163,       0
1588,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-02-22,7354,3545,0,     176,     386,       0
1589,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-02-15,7178,3159,0,    -883,    -308,       0
1590,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-02-08,8061,3467,0,      19,      -7,       0
1591,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-02-01,8042,3474,0,    -936,   -1116,       0
1592,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-01-25,8978,4590,0,    1035,    1156,    -383
1593,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-01-18,7943,3434,383,     772,     552,       0
1594,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-01-11,7171,2882,383,     367,     310,      53
1595,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1994-01-04,6804,2572,330,    1472,    1012,     330
1596,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-12-28,5332,1560,0,     239,    -254,    -486
1597,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-12-21,5093,1814,486,    -448,    1477,     140
1598,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-12-14,5541,337,346,     559,     337,      38
1599,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-12-07,4982,0,308,    1127,       0,    -105
1600,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-11-30,3855,0,413,     128,       0,       0
1601,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-11-23,3727,0,413,     -71,       0,       0
1602,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-11-16,3798,0,413,   -1283,    -799,      42
1603,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-11-09,5081,799,371,     594,     350,    -223
1604,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-11-02,4487,449,594,     479,     449,    -555
1605,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-10-26,4008,0,1149,    -173,       0,    -116
1606,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-10-19,4181,0,1265,    -620,       0,    -470
1607,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-10-12,4801,0,1735,   -1149,       0,    -895
1608,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-10-05,5950,0,2630,     169,       0,     429
1609,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-09-28,5781,0,2201,    -392,       0,       0
1610,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-09-21,6173,0,2201,   -2626,       0,      70
1611,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-09-14,8799,0,2131,     829,    -200,     156
1612,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-09-07,7970,200,1975,    2470,   -1904,     835
1613,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-08-31,5500,2104,1140,      53,      91,     229
1614,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-08-24,5447,2013,911,    -506,    -838,     175
1615,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-08-17,5953,2851,736,    1315,    1621,     210
1616,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-08-10,4638,1230,526,    -211,    1000,    -124
1617,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-08-03,4849,230,650,    1007,     230,    -303
1618,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-07-27,3842,0,953,    -125,       0,      13
1619,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-07-20,3967,0,940,     -24,       0,     232
1620,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-07-13,3991,0,708,     -36,       0,     -73
1621,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-07-06,4027,0,781,     -14,       0,    -200
1622,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-06-29,4041,0,981,     356,       0,     104
1623,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-06-22,3685,0,877,   -3315,    -218,      71
1624,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-06-15,7000,218,806,    -243,     -55,       0
1625,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-06-08,7243,273,806,    2181,      41,     115
1626,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-06-01,5062,232,691,     538,     -41,     358
1627,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-05-25,4524,273,333,     188,      32,     117
1628,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-05-18,4336,241,216,     139,     -78,     216
1629,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-05-11,4197,319,0,    1171,       0,       0
1630,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-05-04,3026,319,0,    -419,    -331,       0
1631,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-04-27,3445,650,0,     378,      -6,       0
1632,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-04-20,3067,656,0,     455,     108,       0
1633,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-04-13,2612,548,0,      54,     221,       0
1634,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-04-06,2558,327,0,    -922,    -732,       0
1635,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-03-30,3480,1059,0,    -153,       0,       0
1636,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-03-23,3633,1059,0,   -2421,     187,       0
1637,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-03-16,6054,872,0,    1128,     134,       0
1638,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-03-09,4926,738,0,     286,       0,       0
1639,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-03-02,4640,738,0,    1264,     452,    -311
1640,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-02-23,3376,286,311,     -33,     286,    -540
1641,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-02-16,3409,0,851,    -403,       0,    -401
1642,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-02-09,3812,0,1252,    -785,       0,    -367
1643,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-02-02,4597,0,1619,     -22,       0,     202
1644,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-01-26,4619,0,1417,     -12,       0,    -209
1645,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-01-19,4631,0,1626,     154,       0,       0
1646,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-01-12,4477,0,1626,     772,       0,     300
1647,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1993-01-05,3705,0,1326,    1307,       0,     583
1648,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-12-29,2398,0,743,       4,       0,       0
1649,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-12-22,2394,0,743,   -1926,       0,       0
1650,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-12-15,4320,0,743,     155,       0,       0
1651,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-12-08,4165,0,743,   -1072,       0,    -373
1652,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-12-01,5237,0,1116,     719,    -218,     -21
1653,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-11-24,4518,218,1137,     142,     218,       0
1654,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-11-17,4376,0,1137,     261,       0,     223
1655,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-11-10,4115,0,914,      14,       0,       0
1656,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-11-03,4101,0,914,     457,       0,     397
1657,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-10-27,3644,0,517,     691,       0,       0
1658,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-10-20,2953,0,517,     -44,       0,    -156
1659,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-10-13,2997,0,673,     -88,       0,       0
1660,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-10-06,3085,0,673,     -30,       0,       0
1661,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-09-30,3115,0,673,   -2319,       0,     261
1662,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-09-15,5434,0,412,    1709,       0,    -546
1663,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-08-31,3725,0,958,     274,       0,      69
1664,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-08-14,3451,0,889,    1816,       0,     559
1665,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-06-15,2783,0,0,     220,    -217,       0
1666,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-05-29,2563,217,0,      48,       0,       0
1667,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-05-15,2515,217,0,      38,     -27,       0
1668,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-04-30,2477,244,0,.,.,.
1669,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1992-04-15,3185,510,0,    1041,       0,       0
1670,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1991-06-14,3181,204,0,     363,     204,       0
1671,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1991-02-15,1908,0,0,     104,       0,       0
1672,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1991-01-15,1960,0,0,      66,       0,    -227
1673,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1990-12-14,3441,0,227,     289,       0,     227
1674,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1990-11-30,3152,0,0,     355,       0,       0
1675,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1990-11-15,2797,0,0,     542,       0,       0
1676,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1990-10-15,1889,0,0,     389,       0,       0
1677,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1990-09-14,3281,0,0,     211,       0,       0
1678,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1990-08-31,3070,0,0,     431,       0,       0
1679,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1990-08-15,2639,0,0,     -26,       0,       0
1680,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1990-07-13,2661,505,0,    1168,     505,       0
1681,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1990-05-15,2274,0,444,    -694,       0,     -30
1682,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1990-04-30,2968,0,474,     841,       0,    -175
1683,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1990-03-30,2343,0,459,   -1088,       0,     159
1684,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1990-03-15,3431,0,300,       1,       0,       0
1685,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1990-02-15,3799,200,500,     486,     200,     300
1686,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1990-01-31,3313,0,200,     970,    -209,    -398
1687,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1990-01-15,2343,209,598,    -211,   -1236,       1
1688,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1989-12-29,2554,1445,597,     927,     890,     597
1689,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1989-09-15,3436,240,107,     915,     240,     107
1690,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1989-08-31,2521,0,0,     -51,       0,    -417
1691,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1989-08-15,2572,0,417,     345,       0,     214
1692,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1989-07-31,2227,0,203,     171,       0,       0
1693,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1989-07-14,2056,0,203,    -737,    -231,       0
1694,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1989-06-30,2793,231,203,   -1574,     231,     -58
1695,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1989-06-15,4367,0,261,     248,      -5,   -1098
1696,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1989-05-31,4119,5,1359,    1291,       5,    1158
1697,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1989-05-15,2828,0,201,     548,       0,    -267
1698,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1989-02-28,3655,0,213,     958,       0,     213
1699,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1988-09-15,7023,980,0,     210,    -613,       0
1700,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1988-08-31,6813,1593,0,    1210,     714,       0
1701,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1988-08-15,5603,879,0,     289,      52,       0
1702,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1988-07-29,5314,827,0,     541,     827,       0
1703,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1988-07-15,4773,0,0,    -219,    -236,       0
1704,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1988-06-30,4992,236,0,     794,   -1182,   -3451
1705,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1988-06-15,4198,1418,3451,   -4731,   -3540,    -659
1706,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1988-05-31,8929,4958,4110,    6190,    3630,    3210
1707,AUSTRALIAN DOLLARS - INTERNATIONAL MONETARY MARKET,1988-05-13,2739,1328,900,    1430,    1328,     900
