,Market and Exchange Names,As of Date in Form YYMMDD,As of Date in Form YYYY-MM-DD,CFTC Contract Market Code,CFTC Market Code in Initials,CFTC Region Code,CFTC Commodity Code,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Noncommercial Positions-Spreading (All),Commercial Positions-Long (All),Commercial Positions-Short (All), Total Reportable Positions-Long (All),Total Reportable Positions-Short (All),Nonreportable Positions-Long (All),Nonreportable Positions-Short (All),Open Interest (Old),Noncommercial Positions-Long (Old),Noncommercial Positions-Short (Old),Noncommercial Positions-Spreading (Old),Commercial Positions-Long (Old),Commercial Positions-Short (Old),Total Reportable Positions-Long (Old),Total Reportable Positions-Short (Old),Nonreportable Positions-Long (Old),Nonreportable Positions-Short (Old),Open Interest (Other),Noncommercial Positions-Long (Other),Noncommercial Positions-Short (Other),Noncommercial Positions-Spreading (Other),Commercial Positions-Long (Other),Commercial Positions-Short (Other),Total Reportable Positions-Long (Other),Total Reportable Positions-Short (Other),Nonreportable Positions-Long (Other),Nonreportable Positions-Short (Other),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Change in Noncommercial-Spreading (All),Change in Commercial-Long (All),Change in Commercial-Short (All),Change in Total Reportable-Long (All),Change in Total Reportable-Short (All),Change in Nonreportable-Long (All),Change in Nonreportable-Short (All),% of Open Interest (OI) (All),% of OI-Noncommercial-Long (All),% of OI-Noncommercial-Short (All),% of OI-Noncommercial-Spreading (All),% of OI-Commercial-Long (All),% of OI-Commercial-Short (All),% of OI-Total Reportable-Long (All),% of OI-Total Reportable-Short (All),% of OI-Nonreportable-Long (All),% of OI-Nonreportable-Short (All),% of Open Interest (OI)(Old),% of OI-Noncommercial-Long (Old),% of OI-Noncommercial-Short (Old),% of OI-Noncommercial-Spreading (Old),% of OI-Commercial-Long (Old),% of OI-Commercial-Short (Old),% of OI-Total Reportable-Long (Old),% of OI-Total Reportable-Short (Old),% of OI-Nonreportable-Long (Old),% of OI-Nonreportable-Short (Old),% of Open Interest (OI) (Other),% of OI-Noncommercial-Long (Other),% of OI-Noncommercial-Short (Other),% of OI-Noncommercial-Spreading (Other),% of OI-Commercial-Long (Other),% of OI-Commercial-Short (Other),% of OI-Total Reportable-Long (Other),% of OI-Total Reportable-Short (Other),% of OI-Nonreportable-Long (Other),% of OI-Nonreportable-Short (Other),Traders-Total (All),Traders-Noncommercial-Long (All),Traders-Noncommercial-Short (All),Traders-Noncommercial-Spreading (All),Traders-Commercial-Long (All),Traders-Commercial-Short (All),Traders-Total Reportable-Long (All),Traders-Total Reportable-Short (All),Traders-Total (Old),Traders-Noncommercial-Long (Old),Traders-Noncommercial-Short (Old),Traders-Noncommercial-Spreading (Old),Traders-Commercial-Long (Old),Traders-Commercial-Short (Old),Traders-Total Reportable-Long (Old),Traders-Total Reportable-Short (Old),Traders-Total (Other),Traders-Noncommercial-Long (Other),Traders-Noncommercial-Short (Other),Traders-Noncommercial-Spreading (Other),Traders-Commercial-Long (Other),Traders-Commercial-Short (Other),Traders-Total Reportable-Long (Other),Traders-Total Reportable-Short (Other),Concentration-Gross LT = 4 TDR-Long (All),Concentration-Gross LT =4 TDR-Short (All),Concentration-Gross LT =8 TDR-Long (All),Concentration-Gross LT =8 TDR-Short (All),Concentration-Net LT =4 TDR-Long (All),Concentration-Net LT =4 TDR-Short (All),Concentration-Net LT =8 TDR-Long (All),Concentration-Net LT =8 TDR-Short (All),Concentration-Gross LT =4 TDR-Long (Old),Concentration-Gross LT =4 TDR-Short (Old),Concentration-Gross LT =8 TDR-Long (Old),Concentration-Gross LT =8 TDR-Short (Old),Concentration-Net LT =4 TDR-Long (Old),Concentration-Net LT =4 TDR-Short (Old),Concentration-Net LT =8 TDR-Long (Old),Concentration-Net LT =8 TDR-Short (Old),Concentration-Gross LT =4 TDR-Long (Other),Concentration-Gross LT =4 TDR-Short(Other),Concentration-Gross LT =8 TDR-Long (Other),Concentration-Gross LT =8 TDR-Short(Other),Concentration-Net LT =4 TDR-Long (Other),Concentration-Net LT =4 TDR-Short (Other),Concentration-Net LT =8 TDR-Long (Other),Concentration-Net LT =8 TDR-Short (Other),Contract Units,CFTC Contract Market Code (Quotes),CFTC Market Code in Initials (Quotes),CFTC Commodity Code (Quotes)
120562,DJIA Consolidated - CHICAGO BOARD OF TRADE,418,2000-04-18,124601,CBT,0,124,17381,3028,6432,122,11257,7801,14407,14355,2974,3026,17381,3028,6432,122,11257,7801,14407,14355,2974,3026,0,0,0,0,0,0,0,0,0,0,    -207,    -711,      58,      40,    -282,     242,    -953,     340,     746,    -547,100.0,17.4,37.0,0.7,64.8,44.9,82.9,82.6,17.1,17.4,100.0,17.4,37.0,0.7,64.8,44.9,82.9,82.6,17.1,17.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,20,37,7,24,20,51,59,96,20,37,7,24,20,51,59,0,0,0,0,0,0,0,0,37.4,37.2,55.8,56.4,37.0,33.0,55.2,51.7,37.4,37.2,55.8,56.4,37.0,33.0,55.2,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120561,DJIA Consolidated - CHICAGO BOARD OF TRADE,425,2000-04-25,124601,CBT,0,124,19914,4230,4631,301,12871,11815,17402,16747,2512,3167,19914,4230,4631,301,12871,11815,17402,16747,2512,3167,0,0,0,0,0,0,0,0,0,0,    2533,    1202,   -1801,     179,    1614,    4014,    2995,    2392,    -462,     141,100.0,21.2,23.3,1.5,64.6,59.3,87.4,84.1,12.6,15.9,100.0,21.2,23.3,1.5,64.6,59.3,87.4,84.1,12.6,15.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,29,38,8,25,24,61,64,113,29,38,8,25,24,61,64,0,0,0,0,0,0,0,0,36.2,38.3,54.0,55.0,35.9,38.3,53.7,54.3,36.2,38.3,54.0,55.0,35.9,38.3,53.7,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120560,DJIA Consolidated - CHICAGO BOARD OF TRADE,502,2000-05-02,124601,CBT,0,124,18522,3913,4292,417,12369,11218,16699,15927,1823,2595,18522,3913,4292,417,12369,11218,16699,15927,1823,2595,0,0,0,0,0,0,0,0,0,0,   -1392,    -317,    -339,     116,    -502,    -597,    -703,    -820,    -689,    -572,100.0,21.1,23.2,2.3,66.8,60.6,90.2,86.0,9.8,14.0,100.0,21.1,23.2,2.3,66.8,60.6,90.2,86.0,9.8,14.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,27,34,11,27,23,64,62,110,27,34,11,27,23,64,62,0,0,0,0,0,0,0,0,34.6,37.7,53.6,56.9,34.4,37.7,53.4,55.8,34.6,37.7,53.6,56.9,34.4,37.7,53.4,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120559,DJIA Consolidated - CHICAGO BOARD OF TRADE,509,2000-05-09,124601,CBT,0,124,18754,3582,4900,405,12584,10816,16571,16121,2183,2633,18754,3582,4900,405,12584,10816,16571,16121,2183,2633,0,0,0,0,0,0,0,0,0,0,     232,    -331,     608,     -12,     215,    -402,    -128,     194,     360,      38,100.0,19.1,26.1,2.2,67.1,57.7,88.4,86.0,11.6,14.0,100.0,19.1,26.1,2.2,67.1,57.7,88.4,86.0,11.6,14.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,28,40,10,26,20,63,65,113,28,40,10,26,20,63,65,0,0,0,0,0,0,0,0,31.4,34.4,50.8,54.6,30.5,30.1,48.0,47.4,31.4,34.4,50.8,54.6,30.5,30.1,48.0,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120558,DJIA Consolidated - CHICAGO BOARD OF TRADE,516,2000-05-16,124601,CBT,0,124,19388,2606,3617,172,13518,11540,16296,15329,3092,4059,19388,2606,3617,172,13518,11540,16296,15329,3092,4059,0,0,0,0,0,0,0,0,0,0,     634,    -976,   -1283,    -233,     934,     724,    -275,    -792,     909,    1426,100.0,13.4,18.7,0.9,69.7,59.5,84.1,79.1,15.9,20.9,100.0,13.4,18.7,0.9,69.7,59.5,84.1,79.1,15.9,20.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,13,13,5,21,16,39,29,57,13,13,5,21,16,39,29,0,0,0,0,0,0,0,0,34.0,36.6,52.6,56.7,28.9,32.3,46.1,48.9,34.0,36.6,52.6,56.7,28.9,32.3,46.1,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120557,DJIA Consolidated - CHICAGO BOARD OF TRADE,523,2000-05-23,124601,CBT,0,124,19565,2065,4385,54,14196,10820,16315,15259,3250,4306,19565,2065,4385,54,14196,10820,16315,15259,3250,4306,0,0,0,0,0,0,0,0,0,0,     177,    -541,     768,    -118,     678,    -720,      19,     -70,     158,     247,100.0,10.6,22.4,0.3,72.6,55.3,83.4,78.0,16.6,22.0,100.0,10.6,22.4,0.3,72.6,55.3,83.4,78.0,16.6,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,10,15,4,22,14,36,29,55,10,15,4,22,14,36,29,0,0,0,0,0,0,0,0,34.9,35.4,53.3,55.8,30.4,31.2,47.7,47.4,34.9,35.4,53.3,55.8,30.4,31.2,47.7,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120556,DJIA Consolidated - CHICAGO BOARD OF TRADE,530,2000-05-30,124601,CBT,0,124,20905,2434,4626,423,14258,12008,17115,17057,3790,3848,20905,2434,4626,423,14258,12008,17115,17057,3790,3848,0,0,0,0,0,0,0,0,0,0,    1340,     369,     241,     369,      62,    1188,     800,    1798,     540,    -458,100.0,11.6,22.1,2.0,68.2,57.4,81.9,81.6,18.1,18.4,100.0,11.6,22.1,2.0,68.2,57.4,81.9,81.6,18.1,18.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,12,18,8,24,14,42,34,61,12,18,8,24,14,42,34,0,0,0,0,0,0,0,0,33.6,37.6,50.7,57.0,31.6,31.5,47.2,49.8,33.6,37.6,50.7,57.0,31.6,31.5,47.2,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120555,DJIA Consolidated - CHICAGO BOARD OF TRADE,606,2000-06-06,124601,CBT,0,124,20479,2588,4830,843,14402,10973,17833,16646,2646,3833,20479,2588,4830,843,14402,10973,17833,16646,2646,3833,0,0,0,0,0,0,0,0,0,0,    -426,     154,     204,     420,     144,   -1035,     718,    -411,   -1144,     -15,100.0,12.6,23.6,4.1,70.3,53.6,87.1,81.3,12.9,18.7,100.0,12.6,23.6,4.1,70.3,53.6,87.1,81.3,12.9,18.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,12,16,9,24,14,45,33,61,12,16,9,24,14,45,33,0,0,0,0,0,0,0,0,34.7,38.1,52.2,60.3,32.8,34.9,49.1,53.7,34.7,38.1,52.2,60.3,32.8,34.9,49.1,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120554,DJIA Consolidated - CHICAGO BOARD OF TRADE,613,2000-06-13,124601,CBT,0,124,21652,2359,4621,541,14616,11913,17516,17075,4136,4577,21652,2359,4621,541,14616,11913,17516,17075,4136,4577,0,0,0,0,0,0,0,0,0,0,    1173,    -229,    -209,    -302,     214,     940,    -317,     429,    1490,     744,100.0,10.9,21.3,2.5,67.5,55.0,80.9,78.9,19.1,21.1,100.0,10.9,21.3,2.5,67.5,55.0,80.9,78.9,19.1,21.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,11,13,10,24,14,43,30,54,11,13,10,24,14,43,30,0,0,0,0,0,0,0,0,34.3,38.6,49.8,61.3,33.5,34.0,47.1,55.3,34.3,38.6,49.8,61.3,33.5,34.0,47.1,55.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120553,DJIA Consolidated - CHICAGO BOARD OF TRADE,620,2000-06-20,124601,CBT,0,124,13442,1589,4007,25,8575,5876,10189,9908,3253,3534,13442,1589,4007,25,8575,5876,10189,9908,3253,3534,0,0,0,0,0,0,0,0,0,0,   -8210,    -770,    -614,    -516,   -6041,   -6037,   -7327,   -7167,    -883,   -1043,100.0,11.8,29.8,0.2,63.8,43.7,75.8,73.7,24.2,26.3,100.0,11.8,29.8,0.2,63.8,43.7,75.8,73.7,24.2,26.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,6,11,3,19,9,28,20,42,6,11,3,19,9,28,20,0,0,0,0,0,0,0,0,40.3,42.7,53.8,63.2,40.3,42.7,53.8,63.1,40.3,42.7,53.8,63.2,40.3,42.7,53.8,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120552,DJIA Consolidated - CHICAGO BOARD OF TRADE,627,2000-06-27,124601,CBT,0,124,14186,1722,4373,25,8573,6745,10320,11143,3866,3043,14186,1722,4373,25,8573,6745,10320,11143,3866,3043,0,0,0,0,0,0,0,0,0,0,     744,     133,     366,       0,      -2,     869,     131,    1235,     613,    -491,100.0,12.1,30.8,0.2,60.4,47.5,72.7,78.5,27.3,21.5,100.0,12.1,30.8,0.2,60.4,47.5,72.7,78.5,27.3,21.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,7,13,3,17,10,27,23,43,7,13,3,17,10,27,23,0,0,0,0,0,0,0,0,39.6,42.6,54.1,63.1,39.6,42.4,53.4,62.8,39.6,42.6,54.1,63.1,39.6,42.4,53.4,62.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120551,DJIA Consolidated - CHICAGO BOARD OF TRADE,705,2000-07-05,124601,CBT,0,124,13635,1404,3853,46,9084,7397,10534,11296,3101,2339,13635,1404,3853,46,9084,7397,10534,11296,3101,2339,0,0,0,0,0,0,0,0,0,0,    -551,    -318,    -520,      21,     511,     652,     214,     153,    -765,    -704,100.0,10.3,28.3,0.3,66.6,54.3,77.3,82.8,22.7,17.2,100.0,10.3,28.3,0.3,66.6,54.3,77.3,82.8,22.7,17.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,7,11,4,17,12,28,23,43,7,11,4,17,12,28,23,0,0,0,0,0,0,0,0,45.1,41.0,59.6,63.5,45.1,40.6,57.6,63.0,45.1,41.0,59.6,63.5,45.1,40.6,57.6,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120550,DJIA Consolidated - CHICAGO BOARD OF TRADE,711,2000-07-11,124601,CBT,0,124,14303,1740,2125,41,8988,8929,10769,11095,3534,3208,14303,1740,2125,41,8988,8929,10769,11095,3534,3208,0,0,0,0,0,0,0,0,0,0,     668,     336,   -1728,      -5,     -96,    1532,     235,    -201,     433,     869,100.0,12.2,14.9,0.3,62.8,62.4,75.3,77.6,24.7,22.4,100.0,12.2,14.9,0.3,62.8,62.4,75.3,77.6,24.7,22.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,10,9,3,19,12,32,21,46,10,9,3,19,12,32,21,0,0,0,0,0,0,0,0,40.1,43.6,52.4,61.6,40.1,42.7,50.9,60.5,40.1,43.6,52.4,61.6,40.1,42.7,50.9,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120549,DJIA Consolidated - CHICAGO BOARD OF TRADE,718,2000-07-18,124601,CBT,0,124,13841,1826,2443,37,9227,8733,11090,11213,2751,2628,13841,1826,2443,37,9227,8733,11090,11213,2751,2628,0,0,0,0,0,0,0,0,0,0,    -462,      86,     318,      -4,     239,    -196,     321,     118,    -783,    -580,100.0,13.2,17.7,0.3,66.7,63.1,80.1,81.0,19.9,19.0,100.0,13.2,17.7,0.3,66.7,63.1,80.1,81.0,19.9,19.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,10,10,3,19,13,32,23,48,10,10,3,19,13,32,23,0,0,0,0,0,0,0,0,40.9,43.2,54.7,64.0,40.9,38.3,51.6,58.9,40.9,43.2,54.7,64.0,40.9,38.3,51.6,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120548,DJIA Consolidated - CHICAGO BOARD OF TRADE,725,2000-07-25,124601,CBT,0,124,14494,1974,2074,38,8671,9016,10683,11128,3811,3366,14494,1974,2074,38,8671,9016,10683,11128,3811,3366,0,0,0,0,0,0,0,0,0,0,     653,     148,    -369,       1,    -556,     283,    -407,     -85,    1060,     738,100.0,13.6,14.3,0.3,59.8,62.2,73.7,76.8,26.3,23.2,100.0,13.6,14.3,0.3,59.8,62.2,73.7,76.8,26.3,23.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,12,7,3,19,12,34,19,45,12,7,3,19,12,34,19,0,0,0,0,0,0,0,0,38.5,43.6,50.3,63.8,38.5,41.5,48.7,60.5,38.5,43.6,50.3,63.8,38.5,41.5,48.7,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120547,DJIA Consolidated - CHICAGO BOARD OF TRADE,801,2000-08-01,124601,CBT,0,124,15604,2212,2201,29,9952,9357,12193,11587,3411,4017,15604,2212,2201,29,9952,9357,12193,11587,3411,4017,0,0,0,0,0,0,0,0,0,0,    1110,     238,     127,      -9,    1281,     341,    1510,     459,    -400,     651,100.0,14.2,14.1,0.2,63.8,60.0,78.1,74.3,21.9,25.7,100.0,14.2,14.1,0.2,63.8,60.0,78.1,74.3,21.9,25.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,14,8,3,18,12,35,20,47,14,8,3,18,12,35,20,0,0,0,0,0,0,0,0,41.2,41.2,54.5,60.5,40.5,39.8,52.0,58.1,41.2,41.2,54.5,60.5,40.5,39.8,52.0,58.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120546,DJIA Consolidated - CHICAGO BOARD OF TRADE,808,2000-08-08,124601,CBT,0,124,14975,2057,1574,35,9638,10237,11730,11846,3245,3129,14975,2057,1574,35,9638,10237,11730,11846,3245,3129,0,0,0,0,0,0,0,0,0,0,    -629,    -155,    -627,       6,    -314,     880,    -463,     259,    -166,    -888,100.0,13.7,10.5,0.2,64.4,68.4,78.3,79.1,21.7,20.9,100.0,13.7,10.5,0.2,64.4,68.4,78.3,79.1,21.7,20.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,14,9,3,21,11,38,20,53,14,9,3,21,11,38,20,0,0,0,0,0,0,0,0,38.5,49.9,52.2,68.2,38.5,49.8,52.2,68.0,38.5,49.9,52.2,68.2,38.5,49.8,52.2,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120545,DJIA Consolidated - CHICAGO BOARD OF TRADE,815,2000-08-15,124601,CBT,0,124,15235,1851,1511,47,9857,10669,11755,12227,3480,3008,15235,1851,1511,47,9857,10669,11755,12227,3480,3008,0,0,0,0,0,0,0,0,0,0,     260,    -206,     -63,      12,     219,     432,      25,     381,     235,    -121,100.0,12.1,9.9,0.3,64.7,70.0,77.2,80.3,22.8,19.7,100.0,12.1,9.9,0.3,64.7,70.0,77.2,80.3,22.8,19.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,13,8,3,19,15,35,23,50,13,8,3,19,15,35,23,0,0,0,0,0,0,0,0,41.9,48.0,54.1,65.6,41.9,44.8,52.9,62.2,41.9,48.0,54.1,65.6,41.9,44.8,52.9,62.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120544,DJIA Consolidated - CHICAGO BOARD OF TRADE,822,2000-08-22,124601,CBT,0,124,16352,2789,1496,52,9304,11846,12145,13394,4207,2958,16352,2789,1496,52,9304,11846,12145,13394,4207,2958,0,0,0,0,0,0,0,0,0,0,    1117,     938,     -15,       5,    -553,    1177,     390,    1167,     727,     -50,100.0,17.1,9.1,0.3,56.9,72.4,74.3,81.9,25.7,18.1,100.0,17.1,9.1,0.3,56.9,72.4,74.3,81.9,25.7,18.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,14,8,3,18,14,35,22,50,14,8,3,18,14,35,22,0,0,0,0,0,0,0,0,38.3,51.1,51.2,67.5,38.3,51.1,50.2,67.3,38.3,51.1,51.2,67.5,38.3,51.1,50.2,67.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120543,DJIA Consolidated - CHICAGO BOARD OF TRADE,829,2000-08-29,124601,CBT,0,124,16591,3311,1336,61,9461,11882,12833,13279,3758,3312,16591,3311,1336,61,9461,11882,12833,13279,3758,3312,0,0,0,0,0,0,0,0,0,0,     239,     522,    -160,       9,     157,      36,     688,    -115,    -449,     354,100.0,20.0,8.1,0.4,57.0,71.6,77.3,80.0,22.7,20.0,100.0,20.0,8.1,0.4,57.0,71.6,77.3,80.0,22.7,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,13,8,4,16,17,33,25,50,13,8,4,16,17,33,25,0,0,0,0,0,0,0,0,41.2,47.9,54.3,64.0,41.2,47.2,52.5,63.3,41.2,47.9,54.3,64.0,41.2,47.2,52.5,63.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120542,DJIA Consolidated - CHICAGO BOARD OF TRADE,905,2000-09-05,124601,CBT,0,124,17017,3302,1393,90,9797,12497,13189,13980,3828,3037,17017,3302,1393,90,9797,12497,13189,13980,3828,3037,0,0,0,0,0,0,0,0,0,0,     426,      -9,      57,      29,     336,     615,     356,     701,      70,    -275,100.0,19.4,8.2,0.5,57.6,73.4,77.5,82.2,22.5,17.8,100.0,19.4,8.2,0.5,57.6,73.4,77.5,82.2,22.5,17.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,13,9,5,17,18,35,27,52,13,9,5,17,18,35,27,0,0,0,0,0,0,0,0,39.8,47.6,53.5,64.7,39.8,47.6,51.2,64.7,39.8,47.6,53.5,64.7,39.8,47.6,51.2,64.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120541,DJIA Consolidated - CHICAGO BOARD OF TRADE,912,2000-09-12,124601,CBT,0,124,19514,3121,1471,131,11331,12938,14583,14540,4931,4974,19514,3121,1471,131,11331,12938,14583,14540,4931,4974,0,0,0,0,0,0,0,0,0,0,    2497,    -181,      78,      41,    1534,     441,    1394,     560,    1103,    1937,100.0,16.0,7.5,0.7,58.1,66.3,74.7,74.5,25.3,25.5,100.0,16.0,7.5,0.7,58.1,66.3,74.7,74.5,25.3,25.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,12,9,5,21,22,37,32,52,12,9,5,21,22,37,32,0,0,0,0,0,0,0,0,39.6,36.8,52.5,55.7,38.1,36.6,48.2,51.4,39.6,36.8,52.5,55.7,38.1,36.6,48.2,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120540,DJIA Consolidated - CHICAGO BOARD OF TRADE,919,2000-09-19,124601,CBT,0,124,11998,2056,1298,21,6159,7804,8236,9123,3762,2875,11998,2056,1298,21,6159,7804,8236,9123,3762,2875,0,0,0,0,0,0,0,0,0,0,   -7516,   -1065,    -173,    -110,   -5172,   -5134,   -6347,   -5417,   -1169,   -2099,100.0,17.1,10.8,0.2,51.3,65.0,68.6,76.0,31.4,24.0,100.0,17.1,10.8,0.2,51.3,65.0,68.6,76.0,31.4,24.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,8,7,1,15,12,24,19,41,8,7,1,15,12,24,19,0,0,0,0,0,0,0,0,38.0,37.3,50.2,60.4,38.0,36.0,50.2,59.1,38.0,37.3,50.2,60.4,38.0,36.0,50.2,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120539,DJIA Consolidated - CHICAGO BOARD OF TRADE,926,2000-09-26,124601,CBT,0,124,11414,1178,1456,21,6177,6888,7376,8365,4038,3049,11414,1178,1456,21,6177,6888,7376,8365,4038,3049,0,0,0,0,0,0,0,0,0,0,    -584,    -878,     158,       0,      18,    -916,    -860,    -758,     276,     174,100.0,10.3,12.8,0.2,54.1,60.3,64.6,73.3,35.4,26.7,100.0,10.3,12.8,0.2,54.1,60.3,64.6,73.3,35.4,26.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,8,8,1,15,11,24,19,40,8,8,1,15,11,24,19,0,0,0,0,0,0,0,0,36.6,35.8,48.2,58.2,36.6,35.0,48.2,57.3,36.6,35.8,48.2,58.2,36.6,35.0,48.2,57.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120538,DJIA Consolidated - CHICAGO BOARD OF TRADE,1003,2000-10-03,124601,CBT,0,124,12082,1213,1308,200,6937,7690,8350,9198,3732,2884,12082,1213,1308,200,6937,7690,8350,9198,3732,2884,0,0,0,0,0,0,0,0,0,0,     668,      35,    -148,     179,     760,     802,     974,     833,    -306,    -165,100.0,10.0,10.8,1.7,57.4,63.6,69.1,76.1,30.9,23.9,100.0,10.0,10.8,1.7,57.4,63.6,69.1,76.1,30.9,23.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,11,6,2,16,12,28,19,43,11,6,2,16,12,28,19,0,0,0,0,0,0,0,0,39.6,34.4,49.7,59.5,39.6,33.5,49.7,58.6,39.6,34.4,49.7,59.5,39.6,33.5,49.7,58.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
120537,DJIA Consolidated - CHICAGO BOARD OF TRADE,1010,2000-10-10,124601,CBT,0,124,14137,1320,1640,259,8869,8563,10448,10462,3689,3675,14137,1320,1640,259,8869,8563,10448,10462,3689,3675,0,0,0,0,0,0,0,0,0,0,    2055,     107,     332,      59,    1932,     873,    2098,    1264,     -43,     791,100.0,9.3,11.6,1.8,62.7,60.6,73.9,74.0,26.1,26.0,100.0,9.3,11.6,1.8,62.7,60.6,73.9,74.0,26.1,26.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,10,9,2,16,12,28,22,46,10,9,2,16,12,28,22,0,0,0,0,0,0,0,0,41.5,31.2,54.7,55.3,41.5,30.7,54.7,54.8,41.5,31.2,54.7,55.3,41.5,30.7,54.7,54.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,($10 X DJIA INDEX),124601,CBT,124
