,Market and Exchange Names,As of Date in Form YYMMDD,As of Date in Form YYYY-MM-DD,CFTC Contract Market Code,CFTC Market Code in Initials,CFTC Region Code,CFTC Commodity Code,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Noncommercial Positions-Spreading (All),Commercial Positions-Long (All),Commercial Positions-Short (All), Total Reportable Positions-Long (All),Total Reportable Positions-Short (All),Nonreportable Positions-Long (All),Nonreportable Positions-Short (All),Open Interest (Old),Noncommercial Positions-Long (Old),Noncommercial Positions-Short (Old),Noncommercial Positions-Spreading (Old),Commercial Positions-Long (Old),Commercial Positions-Short (Old),Total Reportable Positions-Long (Old),Total Reportable Positions-Short (Old),Nonreportable Positions-Long (Old),Nonreportable Positions-Short (Old),Open Interest (Other),Noncommercial Positions-Long (Other),Noncommercial Positions-Short (Other),Noncommercial Positions-Spreading (Other),Commercial Positions-Long (Other),Commercial Positions-Short (Other),Total Reportable Positions-Long (Other),Total Reportable Positions-Short (Other),Nonreportable Positions-Long (Other),Nonreportable Positions-Short (Other),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Change in Noncommercial-Spreading (All),Change in Commercial-Long (All),Change in Commercial-Short (All),Change in Total Reportable-Long (All),Change in Total Reportable-Short (All),Change in Nonreportable-Long (All),Change in Nonreportable-Short (All),% of Open Interest (OI) (All),% of OI-Noncommercial-Long (All),% of OI-Noncommercial-Short (All),% of OI-Noncommercial-Spreading (All),% of OI-Commercial-Long (All),% of OI-Commercial-Short (All),% of OI-Total Reportable-Long (All),% of OI-Total Reportable-Short (All),% of OI-Nonreportable-Long (All),% of OI-Nonreportable-Short (All),% of Open Interest (OI)(Old),% of OI-Noncommercial-Long (Old),% of OI-Noncommercial-Short (Old),% of OI-Noncommercial-Spreading (Old),% of OI-Commercial-Long (Old),% of OI-Commercial-Short (Old),% of OI-Total Reportable-Long (Old),% of OI-Total Reportable-Short (Old),% of OI-Nonreportable-Long (Old),% of OI-Nonreportable-Short (Old),% of Open Interest (OI) (Other),% of OI-Noncommercial-Long (Other),% of OI-Noncommercial-Short (Other),% of OI-Noncommercial-Spreading (Other),% of OI-Commercial-Long (Other),% of OI-Commercial-Short (Other),% of OI-Total Reportable-Long (Other),% of OI-Total Reportable-Short (Other),% of OI-Nonreportable-Long (Other),% of OI-Nonreportable-Short (Other),Traders-Total (All),Traders-Noncommercial-Long (All),Traders-Noncommercial-Short (All),Traders-Noncommercial-Spreading (All),Traders-Commercial-Long (All),Traders-Commercial-Short (All),Traders-Total Reportable-Long (All),Traders-Total Reportable-Short (All),Traders-Total (Old),Traders-Noncommercial-Long (Old),Traders-Noncommercial-Short (Old),Traders-Noncommercial-Spreading (Old),Traders-Commercial-Long (Old),Traders-Commercial-Short (Old),Traders-Total Reportable-Long (Old),Traders-Total Reportable-Short (Old),Traders-Total (Other),Traders-Noncommercial-Long (Other),Traders-Noncommercial-Short (Other),Traders-Noncommercial-Spreading (Other),Traders-Commercial-Long (Other),Traders-Commercial-Short (Other),Traders-Total Reportable-Long (Other),Traders-Total Reportable-Short (Other),Concentration-Gross LT = 4 TDR-Long (All),Concentration-Gross LT =4 TDR-Short (All),Concentration-Gross LT =8 TDR-Long (All),Concentration-Gross LT =8 TDR-Short (All),Concentration-Net LT =4 TDR-Long (All),Concentration-Net LT =4 TDR-Short (All),Concentration-Net LT =8 TDR-Long (All),Concentration-Net LT =8 TDR-Short (All),Concentration-Gross LT =4 TDR-Long (Old),Concentration-Gross LT =4 TDR-Short (Old),Concentration-Gross LT =8 TDR-Long (Old),Concentration-Gross LT =8 TDR-Short (Old),Concentration-Net LT =4 TDR-Long (Old),Concentration-Net LT =4 TDR-Short (Old),Concentration-Net LT =8 TDR-Long (Old),Concentration-Net LT =8 TDR-Short (Old),Concentration-Gross LT =4 TDR-Long (Other),Concentration-Gross LT =4 TDR-Short(Other),Concentration-Gross LT =8 TDR-Long (Other),Concentration-Gross LT =8 TDR-Short(Other),Concentration-Net LT =4 TDR-Long (Other),Concentration-Net LT =4 TDR-Short (Other),Concentration-Net LT =8 TDR-Long (Other),Concentration-Net LT =8 TDR-Short (Other),Contract Units,CFTC Contract Market Code (Quotes),CFTC Market Code in Initials (Quotes),CFTC Commodity Code (Quotes)
103161,GOLD - COMMODITY EXCHANGE INC.,60131,2006-01-31,088691,CMX,1,88,339645,187406,48156,33268,63986,231268,284660,312692,54985,26953,339645,187406,48156,33268,63986,231268,284660,312692,54985,26953,0,0,0,0,0,0,0,0,0,0,  -16435,   -1522,    2077,   -6171,     982,   -6741,   -6711,  -10835,   -9724,   -5600,100.0,55.2,14.2,9.8,18.8,68.1,83.8,92.1,16.2,7.9,100.0,55.2,14.2,9.8,18.8,68.1,83.8,92.1,16.2,7.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256,146,52,37,32,44,204,111,256,146,52,37,32,44,204,111,0,0,0,0,0,0,0,0,28.2,36.0,40.2,60.2,23.3,32.5,31.2,50.0,28.2,36.0,40.2,60.2,23.3,32.5,31.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103160,GOLD - COMMODITY EXCHANGE INC.,60207,2006-02-07,088691,CMX,1,88,341727,180971,53622,37576,67909,222347,286456,313545,55271,28182,341727,180971,53622,37576,67909,222347,286456,313545,55271,28182,0,0,0,0,0,0,0,0,0,0,    2082,   -6435,    5466,    4308,    3923,   -8921,    1796,     853,     286,    1229,100.0,53.0,15.7,11.0,19.9,65.1,83.8,91.8,16.2,8.2,100.0,53.0,15.7,11.0,19.9,65.1,83.8,91.8,16.2,8.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256,136,65,34,30,39,191,118,256,136,65,34,30,39,191,118,0,0,0,0,0,0,0,0,28.8,35.3,41.1,58.8,23.4,31.8,31.5,47.8,28.8,35.3,41.1,58.8,23.4,31.8,31.5,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103159,GOLD - COMMODITY EXCHANGE INC.,60214,2006-02-14,088691,CMX,1,88,338143,167910,48996,44084,71566,220771,283560,313851,54583,24292,338143,167910,48996,44084,71566,220771,283560,313851,54583,24292,0,0,0,0,0,0,0,0,0,0,   -3584,  -13061,   -4626,    6508,    3657,   -1576,   -2896,     306,    -688,   -3890,100.0,49.7,14.5,13.0,21.2,65.3,83.9,92.8,16.1,7.2,100.0,49.7,14.5,13.0,21.2,65.3,83.9,92.8,16.1,7.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249,136,57,37,34,39,193,114,249,136,57,37,34,39,193,114,0,0,0,0,0,0,0,0,29.8,34.6,40.5,58.0,22.0,30.0,29.7,46.5,29.8,34.6,40.5,58.0,22.0,30.0,29.7,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103158,GOLD - COMMODITY EXCHANGE INC.,60221,2006-02-21,088691,CMX,1,88,333410,163886,45202,45150,69049,219002,278085,309354,55325,24056,333410,163886,45202,45150,69049,219002,278085,309354,55325,24056,0,0,0,0,0,0,0,0,0,0,   -4733,   -4024,   -3794,    1066,   -2517,   -1769,   -5475,   -4497,     742,    -236,100.0,49.2,13.6,13.5,20.7,65.7,83.4,92.8,16.6,7.2,100.0,49.2,13.6,13.5,20.7,65.7,83.4,92.8,16.6,7.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,141,53,35,33,39,197,110,250,141,53,35,33,39,197,110,0,0,0,0,0,0,0,0,29.4,33.9,39.7,57.1,21.3,28.9,28.8,45.6,29.4,33.9,39.7,57.1,21.3,28.9,28.8,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103157,GOLD - COMMODITY EXCHANGE INC.,60228,2006-02-28,088691,CMX,1,88,339859,169963,42593,46246,69177,226038,285386,314877,54473,24982,339859,169963,42593,46246,69177,226038,285386,314877,54473,24982,0,0,0,0,0,0,0,0,0,0,    6449,    6077,   -2609,    1096,     128,    7036,    7301,    5523,    -852,     926,100.0,50.0,12.5,13.6,20.4,66.5,84.0,92.6,16.0,7.4,100.0,50.0,12.5,13.6,20.4,66.5,84.0,92.6,16.0,7.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258,148,55,41,31,39,203,115,258,148,55,41,31,39,203,115,0,0,0,0,0,0,0,0,28.5,33.7,39.1,54.8,21.1,28.5,28.4,43.7,28.5,33.7,39.1,54.8,21.1,28.5,28.4,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103156,GOLD - COMMODITY EXCHANGE INC.,60307,2006-03-07,088691,CMX,1,88,338325,167144,46255,46172,71482,221233,284798,313660,53527,24665,338325,167144,46255,46172,71482,221233,284798,313660,53527,24665,0,0,0,0,0,0,0,0,0,0,   -1534,   -2819,    3662,     -74,    2305,   -4805,    -588,   -1217,    -946,    -317,100.0,49.4,13.7,13.6,21.1,65.4,84.2,92.7,15.8,7.3,100.0,49.4,13.7,13.6,21.1,65.4,84.2,92.7,15.8,7.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,142,55,43,31,39,198,118,252,142,55,43,31,39,198,118,0,0,0,0,0,0,0,0,28.1,33.7,39.2,55.3,21.0,29.2,28.5,43.5,28.1,33.7,39.2,55.3,21.0,29.2,28.5,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103155,GOLD - COMMODITY EXCHANGE INC.,60314,2006-03-14,088691,CMX,1,88,322360,143697,47757,44644,78233,208569,266574,300970,55786,21390,322360,143697,47757,44644,78233,208569,266574,300970,55786,21390,0,0,0,0,0,0,0,0,0,0,  -15965,  -23447,    1502,   -1528,    6751,  -12664,  -18224,  -12690,    2259,   -3275,100.0,44.6,14.8,13.8,24.3,64.7,82.7,93.4,17.3,6.6,100.0,44.6,14.8,13.8,24.3,64.7,82.7,93.4,17.3,6.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246,135,53,46,36,40,194,121,246,135,53,46,36,40,194,121,0,0,0,0,0,0,0,0,27.7,34.0,37.3,54.2,19.5,27.7,26.2,42.0,27.7,34.0,37.3,54.2,19.5,27.7,26.2,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103154,GOLD - COMMODITY EXCHANGE INC.,60321,2006-03-21,088691,CMX,1,88,319618,149946,45682,42567,72080,207882,264593,296131,55025,23487,319618,149946,45682,42567,72080,207882,264593,296131,55025,23487,0,0,0,0,0,0,0,0,0,0,   -2742,    6249,   -2075,   -2077,   -6153,    -687,   -1981,   -4839,    -761,    2097,100.0,46.9,14.3,13.3,22.6,65.0,82.8,92.7,17.2,7.3,100.0,46.9,14.3,13.3,22.6,65.0,82.8,92.7,17.2,7.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,143,54,45,32,40,200,120,252,143,54,45,32,40,200,120,0,0,0,0,0,0,0,0,27.5,34.6,37.4,54.3,19.3,28.6,26.0,42.5,27.5,34.6,37.4,54.3,19.3,28.6,26.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103153,GOLD - COMMODITY EXCHANGE INC.,60328,2006-03-28,088691,CMX,1,88,334042,163056,42470,43446,66109,215821,272611,301737,61431,32305,334042,163056,42470,43446,66109,215821,272611,301737,61431,32305,0,0,0,0,0,0,0,0,0,0,   14424,   13110,   -3212,     879,   -5971,    7939,    8018,    5606,    6406,    8818,100.0,48.8,12.7,13.0,19.8,64.6,81.6,90.3,18.4,9.7,100.0,48.8,12.7,13.0,19.8,64.6,81.6,90.3,18.4,9.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244,148,45,44,30,39,208,103,244,148,45,44,30,39,208,103,0,0,0,0,0,0,0,0,27.4,34.6,36.6,53.9,20.0,28.3,26.5,42.8,27.4,34.6,36.6,53.9,20.0,28.3,26.5,42.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103152,GOLD - COMMODITY EXCHANGE INC.,60404,2006-04-04,088691,CMX,1,88,342721,178040,45832,38347,60499,231414,276886,315593,65835,27128,342721,178040,45832,38347,60499,231414,276886,315593,65835,27128,0,0,0,0,0,0,0,0,0,0,    8679,   14984,    3362,   -5099,   -5610,   15593,    4275,   13856,    4404,   -5177,100.0,51.9,13.4,11.2,17.7,67.5,80.8,92.1,19.2,7.9,100.0,51.9,13.4,11.2,17.7,67.5,80.8,92.1,19.2,7.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253,147,53,39,30,40,205,108,253,147,53,39,30,40,205,108,0,0,0,0,0,0,0,0,26.9,33.4,37.1,54.2,21.1,29.1,27.7,44.1,26.9,33.4,37.1,54.2,21.1,29.1,27.7,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102591,"GOLD, 100 TROY OZ - CHICAGO BOARD OF TRADE",60411,2006-04-11,088606,CBT,0,88,16832,5784,5004,0,1892,5572,7676,10576,9156,6256,16832,5784,5004,0,1892,5572,7676,10576,9156,6256,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,100.0,34.4,29.7,0.0,11.2,33.1,45.6,62.8,54.4,37.2,100.0,34.4,29.7,0.0,11.2,33.1,45.6,62.8,54.4,37.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,10,7,0,4,5,14,12,24,10,7,0,4,5,14,12,0,0,0,0,0,0,0,0,32.9,45.9,40.6,60.4,32.9,45.5,40.6,59.6,32.9,45.9,40.6,60.4,32.9,45.5,40.6,59.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088606,CBT,88
103151,GOLD - COMMODITY EXCHANGE INC.,60411,2006-04-11,088691,CMX,1,88,342632,175000,50668,45969,62155,228104,283124,324741,59508,17891,342632,175000,50668,45969,62155,228104,283124,324741,59508,17891,0,0,0,0,0,0,0,0,0,0,     -89,   -3040,    4836,    7622,    1656,   -3310,    6238,    9148,   -6327,   -9237,100.0,51.1,14.8,13.4,18.1,66.6,82.6,94.8,17.4,5.2,100.0,51.1,14.8,13.4,18.1,66.6,82.6,94.8,17.4,5.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258,149,53,41,31,44,207,114,258,149,53,41,31,44,207,114,0,0,0,0,0,0,0,0,27.3,35.4,36.8,54.9,20.1,30.0,26.8,44.5,27.3,35.4,36.8,54.9,20.1,30.0,26.8,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103150,GOLD - COMMODITY EXCHANGE INC.,60418,2006-04-18,088691,CMX,1,88,353757,177870,47576,54648,58342,230866,290860,333090,62897,20667,353757,177870,47576,54648,58342,230866,290860,333090,62897,20667,0,0,0,0,0,0,0,0,0,0,   11125,    2870,   -3092,    8679,   -3813,    2762,    7736,    8349,    3389,    2776,100.0,50.3,13.4,15.4,16.5,65.3,82.2,94.2,17.8,5.8,100.0,50.3,13.4,15.4,16.5,65.3,82.2,94.2,17.8,5.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263,151,53,41,34,42,211,113,263,151,53,41,34,42,211,113,0,0,0,0,0,0,0,0,27.0,34.4,36.1,54.1,18.5,28.9,24.9,43.5,27.0,34.4,36.1,54.1,18.5,28.9,24.9,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102590,"GOLD, 100 TROY OZ - CHICAGO BOARD OF TRADE",60418,2006-04-18,088606,CBT,0,88,17077,5666,5227,221,2394,5459,8281,10907,8796,6170,17077,5666,5227,221,2394,5459,8281,10907,8796,6170,0,0,0,0,0,0,0,0,0,0,     245,    -118,     223,     221,     502,    -113,     605,     331,    -360,     -86,100.0,33.2,30.6,1.3,14.0,32.0,48.5,63.9,51.5,36.1,100.0,33.2,30.6,1.3,14.0,32.0,48.5,63.9,51.5,36.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,10,6,1,4,5,14,12,23,10,6,1,4,5,14,12,0,0,0,0,0,0,0,0,32.3,45.8,41.4,61.0,32.3,45.7,41.4,59.2,32.3,45.8,41.4,61.0,32.3,45.7,41.4,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088606,CBT,88
102589,"GOLD, 100 TROY OZ - CHICAGO BOARD OF TRADE",60425,2006-04-25,088606,CBT,0,88,18863,5349,5263,325,4481,8239,10155,13827,8708,5036,18863,5349,5263,325,4481,8239,10155,13827,8708,5036,0,0,0,0,0,0,0,0,0,0,    1786,    -317,      36,     104,    2087,    2780,    1874,    2920,     -88,   -1134,100.0,28.4,27.9,1.7,23.8,43.7,53.8,73.3,46.2,26.7,100.0,28.4,27.9,1.7,23.8,43.7,53.8,73.3,46.2,26.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,9,6,2,6,7,16,14,25,9,6,2,6,7,16,14,0,0,0,0,0,0,0,0,32.4,54.0,45.9,67.4,32.4,52.3,45.6,65.6,32.4,54.0,45.9,67.4,32.4,52.3,45.6,65.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088606,CBT,88
103149,GOLD - COMMODITY EXCHANGE INC.,60425,2006-04-25,088691,CMX,1,88,354108,175346,45968,55672,62298,229153,293316,330793,60792,23315,354108,175346,45968,55672,62298,229153,293316,330793,60792,23315,0,0,0,0,0,0,0,0,0,0,     351,   -2524,   -1608,    1024,    3956,   -1713,    2456,   -2297,   -2105,    2648,100.0,49.5,13.0,15.7,17.6,64.7,82.8,93.4,17.2,6.6,100.0,49.5,13.0,15.7,17.6,64.7,82.8,93.4,17.2,6.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256,148,50,41,30,43,207,110,256,148,50,41,30,43,207,110,0,0,0,0,0,0,0,0,26.6,33.6,35.2,53.4,17.7,28.3,24.2,42.0,26.6,33.6,35.2,53.4,17.7,28.3,24.2,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
103148,GOLD - COMMODITY EXCHANGE INC.,60502,2006-05-02,088691,CMX,1,88,359539,177709,47421,58171,60931,232651,296811,338243,62728,21296,359539,177709,47421,58171,60931,232651,296811,338243,62728,21296,0,0,0,0,0,0,0,0,0,0,    5431,    2363,    1453,    2499,   -1367,    3498,    3495,    7450,    1936,   -2019,100.0,49.4,13.2,16.2,16.9,64.7,82.6,94.1,17.4,5.9,100.0,49.4,13.2,16.2,16.9,64.7,82.6,94.1,17.4,5.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263,150,58,43,29,42,207,118,263,150,58,43,29,42,207,118,0,0,0,0,0,0,0,0,26.9,34.2,35.6,53.9,17.6,28.0,24.1,42.8,26.9,34.2,35.6,53.9,17.6,28.0,24.1,42.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102588,"GOLD, 100 TROY OZ - CHICAGO BOARD OF TRADE",60502,2006-05-02,088606,CBT,0,88,17784,4900,4816,280,4665,7231,9845,12327,7939,5457,17784,4900,4816,280,4665,7231,9845,12327,7939,5457,0,0,0,0,0,0,0,0,0,0,   -1079,    -449,    -447,     -45,     184,   -1008,    -310,   -1500,    -769,     421,100.0,27.6,27.1,1.6,26.2,40.7,55.4,69.3,44.6,30.7,100.0,27.6,27.1,1.6,26.2,40.7,55.4,69.3,44.6,30.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,10,7,2,5,5,16,13,26,10,7,2,5,5,16,13,0,0,0,0,0,0,0,0,35.4,48.9,47.7,63.7,35.4,47.4,44.7,59.8,35.4,48.9,47.7,63.7,35.4,47.4,44.7,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088606,CBT,88
103147,GOLD - COMMODITY EXCHANGE INC.,60509,2006-05-09,088691,CMX,1,88,351933,175709,41773,54158,61535,232868,291402,328799,60531,23134,351933,175709,41773,54158,61535,232868,291402,328799,60531,23134,0,0,0,0,0,0,0,0,0,0,   -7606,   -2000,   -5648,   -4013,     604,     217,   -5409,   -9444,   -2197,    1838,100.0,49.9,11.9,15.4,17.5,66.2,82.8,93.4,17.2,6.6,100.0,49.9,11.9,15.4,17.5,66.2,82.8,93.4,17.2,6.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253,143,58,40,30,41,198,117,253,143,58,40,30,41,198,117,0,0,0,0,0,0,0,0,27.4,35.4,36.3,56.6,17.9,29.3,24.6,45.2,27.4,35.4,36.3,56.6,17.9,29.3,24.6,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102587,"GOLD, 100 TROY OZ - CHICAGO BOARD OF TRADE",60509,2006-05-09,088606,CBT,0,88,21019,4957,3068,201,4561,7377,9719,10646,11300,10373,21019,4957,3068,201,4561,7377,9719,10646,11300,10373,0,0,0,0,0,0,0,0,0,0,    3235,      57,   -1748,     -79,    -104,     146,    -126,   -1681,    3361,    4916,100.0,23.6,14.6,1.0,21.7,35.1,46.2,50.6,53.8,49.4,100.0,23.6,14.6,1.0,21.7,35.1,46.2,50.6,53.8,49.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,9,5,2,4,6,14,12,22,9,5,2,4,6,14,12,0,0,0,0,0,0,0,0,29.4,37.3,41.4,47.0,27.5,36.3,35.8,43.1,29.4,37.3,41.4,47.0,27.5,36.3,35.8,43.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088606,CBT,88
103146,GOLD - COMMODITY EXCHANGE INC.,60516,2006-05-16,088691,CMX,1,88,338720,163773,37616,53321,62710,225860,279804,316797,58916,21923,338720,163773,37616,53321,62710,225860,279804,316797,58916,21923,0,0,0,0,0,0,0,0,0,0,  -13213,  -11936,   -4157,    -837,    1175,   -7008,  -11598,  -12002,   -1615,   -1211,100.0,48.4,11.1,15.7,18.5,66.7,82.6,93.5,17.4,6.5,100.0,48.4,11.1,15.7,18.5,66.7,82.6,93.5,17.4,6.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254,145,59,46,30,36,204,117,254,145,59,46,30,36,204,117,0,0,0,0,0,0,0,0,27.4,36.9,37.6,57.6,17.6,30.3,24.2,44.2,27.4,36.9,37.6,57.6,17.6,30.3,24.2,44.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102586,"GOLD, 100 TROY OZ - CHICAGO BOARD OF TRADE",60516,2006-05-16,088606,CBT,0,88,32955,5941,4923,2,5693,12169,11636,17094,21319,15861,32955,5941,4923,2,5693,12169,11636,17094,21319,15861,0,0,0,0,0,0,0,0,0,0,   11936,     984,    1855,    -199,    1132,    4792,    1917,    6448,   10019,    5488,100.0,18.0,14.9,0.0,17.3,36.9,35.3,51.9,64.7,48.1,100.0,18.0,14.9,0.0,17.3,36.9,35.3,51.9,64.7,48.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,9,11,1,5,7,14,19,30,9,11,1,5,7,14,19,0,0,0,0,0,0,0,0,18.9,31.3,29.7,45.0,15.5,29.6,23.4,39.0,18.9,31.3,29.7,45.0,15.5,29.6,23.4,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088606,CBT,88
103145,GOLD - COMMODITY EXCHANGE INC.,60523,2006-05-23,088691,CMX,1,88,316143,144247,33149,54996,61059,210062,260302,298207,55841,17936,316143,144247,33149,54996,61059,210062,260302,298207,55841,17936,0,0,0,0,0,0,0,0,0,0,  -22577,  -19526,   -4467,    1675,   -1651,  -15798,  -19502,  -18590,   -3075,   -3987,100.0,45.6,10.5,17.4,19.3,66.4,82.3,94.3,17.7,5.7,100.0,45.6,10.5,17.4,19.3,66.4,82.3,94.3,17.7,5.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,134,55,52,31,35,199,114,240,134,55,52,31,35,199,114,0,0,0,0,0,0,0,0,28.5,37.5,37.2,56.3,17.4,28.0,24.4,44.5,28.5,37.5,37.2,56.3,17.4,28.0,24.4,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088691,CMX,88
102585,"GOLD, 100 TROY OZ - CHICAGO BOARD OF TRADE",60523,2006-05-23,088606,CBT,0,88,24200,5361,3191,347,2830,10321,8538,13859,15662,10341,24200,5361,3191,347,2830,10321,8538,13859,15662,10341,0,0,0,0,0,0,0,0,0,0,   -8755,    -580,   -1732,     345,   -2863,   -1848,   -3098,   -3235,   -5657,   -5520,100.0,22.2,13.2,1.4,11.7,42.6,35.3,57.3,64.7,42.7,100.0,22.2,13.2,1.4,11.7,42.6,35.3,57.3,64.7,42.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,9,10,3,4,6,15,17,26,9,10,3,4,6,15,17,0,0,0,0,0,0,0,0,21.6,40.5,29.7,50.6,18.9,40.5,26.5,48.1,21.6,40.5,29.7,50.6,18.9,40.5,26.5,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088606,CBT,88
102584,"GOLD, 100 TROY OZ - CHICAGO BOARD OF TRADE",60530,2006-05-30,088606,CBT,0,88,19677,4865,490,598,3392,13255,8855,14343,10822,5334,19677,4865,490,598,3392,13255,8855,14343,10822,5334,0,0,0,0,0,0,0,0,0,0,   -4523,    -496,   -2701,     251,     562,    2934,     317,     484,   -4840,   -5007,100.0,24.7,2.5,3.0,17.2,67.4,45.0,72.9,55.0,27.1,100.0,24.7,2.5,3.0,17.2,67.4,45.0,72.9,55.0,27.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,9,3,4,4,8,16,12,20,9,3,4,4,8,16,12,0,0,0,0,0,0,0,0,23.7,60.9,35.3,69.3,17.7,52.4,23.7,55.8,23.7,60.9,35.3,69.3,17.7,52.4,23.7,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),088606,CBT,88
