,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All)
1361,POUND STERLING - INTERNATIONAL MONETARY MARKET,1996-01-09,36678,8622,1003,    6010,    2015,   -1042
1362,POUND STERLING - INTERNATIONAL MONETARY MARKET,1996-01-02,30668,6607,2045,   -3462,    1974,   -4515
1363,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-12-26,34130,4633,6560,    1407,    4365,   -6003
1364,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-12-19,32723,268,12563,  -33334,       0,   -1806
1365,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-12-12,66057,268,14369,   12636,     268,   -2156
1366,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-12-05,53421,0,16525,    4764,    -362,     785
1367,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-11-28,48657,362,15740,   -2842,      17,   -2949
1368,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-11-21,51499,345,18689,    9108,   -1284,    7466
1369,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-11-14,42391,1629,11223,    5453,   -7992,   10598
1370,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-11-07,36938,9621,625,    1244,     381,    -228
1371,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-10-31,35694,9240,853,    1487,    -179,     235
1372,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-10-24,34207,9419,618,   -1592,     287,     -20
1373,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-10-17,35799,9132,638,    -594,    -180,    -707
1374,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-10-10,36393,9312,1345,    5189,     283,   -1634
1375,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-10-03,31204,9029,2979,    1139,     -41,     374
1376,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-09-26,30065,9070,2605,   -2245,    8215,  -11799
1377,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-09-19,32310,855,14404,  -16054,       5,     -67
1378,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-09-12,48364,850,14471,   10422,    -239,    1450
1379,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-09-05,37942,1089,13021,   -2274,    -418,   -1468
1380,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-08-29,40216,1507,14489,     856,     523,   -1140
1381,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-08-22,39360,984,15629,    2489,    -312,    3883
1382,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-08-15,36871,1296,11746,    6947,   -5159,    8115
1383,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-08-08,29924,6455,3631,    3634,    2465,   -2344
1384,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-08-01,26290,3990,5975,    1424,    3990,    -978
1385,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-07-25,24866,0,6953,    2049,    -213,    1644
1386,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-07-18,22817,213,5309,    -150,     213,    -418
1387,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-07-11,22967,0,5727,    2191,    -371,     345
1388,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-07-03,20776,371,5382,     221,    -189,     -19
1389,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-06-27,20555,560,5401,    1162,   -1573,     842
1390,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-06-20,19393,2133,4559,  -16681,    1698,   -2552
1391,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-06-13,36074,435,7111,    8502,    -377,     -16
1392,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-06-06,27572,812,7127,    2340,     291,     -57
1393,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-05-30,25232,521,7184,   -3501,    -463,   -4627
1394,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-05-23,28733,984,11811,    -537,      49,     231
1395,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-05-16,29270,935,11580,    4680,   -3397,    8631
1396,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-05-09,24590,4332,2949,    1111,     195,    1239
1397,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-05-02,23479,4137,1710,     100,     -90,     304
1398,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-04-25,23379,4227,1406,     681,    -478,     174
1399,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-04-18,22698,4705,1232,    -102,     454,    -233
1400,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-04-11,22800,4251,1465,    -573,   -1619,    -673
1401,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-04-04,23373,5870,2138,     436,     230,     313
1402,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-03-28,22937,5640,1825,    2061,     379,      41
1403,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-03-21,20876,5261,1784,  -32546,   -1121,    -490
1404,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-03-14,53422,6382,2274,   -5182,   -4218,     335
1405,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-03-07,58604,10600,1939,    7662,    6486,   -6771
1406,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-02-28,50942,4114,8710,    2367,    1890,   -1638
1407,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-02-21,48575,2224,10348,    2331,     232,   -1306
1408,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-02-14,46244,1992,11654,    5732,    -345,   -2592
1409,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-02-07,40512,2337,14246,   -2244,   -3819,    3390
1410,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-01-31,42756,6156,10856,   -4391,    -534,     298
1411,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-01-24,47147,6690,10558,    9161,    3879,   -5150
1412,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-01-17,37986,2811,15708,  -18029,     958,   -2036
1413,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-01-10,56015,1853,17744,    1765,      56,     504
1414,POUND STERLING - INTERNATIONAL MONETARY MARKET,1995-01-03,54250,1797,17240,   -4599,    -400,   -8121
1415,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-12-27,58849,2197,25361,  -14511,   -2509,    9319
1416,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-12-20,73360,4706,16042,     387,     211,   -7891
1417,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-12-13,72973,4495,23933,     338,   -1282,     444
1418,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-12-06,72635,5777,23489,   15275,     144,    -813
1419,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-11-29,57360,5633,24302,    6073,   -1241,     382
1420,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-11-22,51287,6874,23920,    4328,   -4366,    8960
1421,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-11-15,46959,11240,14960,   -3185,   -4665,    6405
1422,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-11-08,50144,15905,8555,    4545,    -380,    4749
1423,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-11-01,45599,16285,3806,    1983,    -302,    1934
1424,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-10-25,43616,16587,1872,    -713,     450,    -845
1425,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-10-18,44329,16137,2717,    2533,    -152,    -623
1426,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-10-11,41796,16289,3340,    8216,    1742,    1612
1427,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-10-04,33580,14547,1728,     301,     205,    -739
1428,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-09-27,33279,14342,2467,  -18740,    1401,    -160
1429,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-09-20,52019,12941,2627,    1445,    3382,   -2768
1430,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-09-13,50574,9559,5395,   10651,    4320,   -4171
1431,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-09-06,39923,5239,9566,    4311,    1172,   -1119
1432,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-08-30,35612,4067,10685,   -4740,   -4357,    2299
1433,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-08-23,40352,8424,8386,    5360,    2515,    -567
1434,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-08-16,34992,5909,8953,    2869,     441,    -941
1435,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-08-09,32123,5468,9894,     195,     -71,    -617
1436,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-08-02,31928,5539,10511,    -293,    -977,    -274
1437,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-07-26,32221,6516,10785,   -9173,   -9817,    3727
1438,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-07-19,41394,16333,7058,     364,   -1544,    1519
1439,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-07-12,41030,17877,5539,    1994,    -767,    2042
1440,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-07-05,39036,18644,3497,     -67,    -583,     467
1441,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-06-28,39103,19227,3030,   -1048,   -1035,    -279
1442,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-06-21,40151,20262,3309,  -10748,    5083,    -178
1443,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-06-14,50899,15179,3487,    5487,    5134,   -1037
1444,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-06-07,45412,10045,4524,     936,    -823,      50
1445,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-05-31,44476,10868,4474,   -1830,    -426,     -40
1446,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-05-24,46306,11294,4514,    -322,    -412,     339
1447,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-05-17,46628,11706,4175,    3738,     218,    -609
1448,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-05-10,42890,11488,4784,   -6574,   -5331,     347
1449,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-05-03,49464,16819,4437,    4123,    4164,   -1977
1450,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-04-26,45341,12655,6414,    -899,   12120,   -9102
1451,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-04-19,46240,535,15516,    -999,    -179,   -3618
1452,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-04-12,47239,714,19134,    3833,     359,     945
1453,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-04-05,43406,355,18189,   12125,   -2618,   10087
1454,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-03-29,31281,2973,8102,    6107,      34,    4205
1455,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-03-22,25174,2939,3897,  -20101,    -875,     695
1456,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-03-15,45275,3814,3202,    3767,    2317,    -192
1457,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-03-08,41508,1497,3394,   -6994,     652,   -9677
1458,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-03-01,48502,845,13071,    5305,   -1133,    1228
1459,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-02-22,43197,1978,11843,    1531,     991,    2618
1460,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-02-15,41666,987,9225,    1235,    -525,    1047
1461,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-02-08,40431,1512,8178,  -14095,  -20969,    4749
1462,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-02-01,54526,22481,3429,   12384,    6633,     608
1463,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-01-25,42142,15848,2821,   -1371,   -1432,   -5640
1464,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-01-18,43513,17280,8461,   12522,   12972,    2682
1465,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-01-11,30991,4308,5779,    2157,     800,    -201
1466,POUND STERLING - INTERNATIONAL MONETARY MARKET,1994-01-04,28834,3508,5980,   -5236,   -6307,    4145
1467,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-12-28,34070,9815,1835,   11111,    7471,   -1347
1468,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-12-21,22959,2344,3182,  -18133,   -5403,     487
1469,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-12-14,41092,7747,2695,    -182,    2526,     550
1470,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-12-07,41274,5221,2145,    3737,    2720,   -3508
1471,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-11-30,37537,2501,5653,    1196,    1253,   -2563
1472,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-11-23,36341,1248,8216,    -586,     319,   -1900
1473,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-11-16,36927,929,10116,   -6206,    -777,   -1725
1474,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-11-09,43133,1706,11841,    6849,    -295,    2242
1475,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-11-02,36284,2001,9599,    1044,     396,     504
1476,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-10-26,35240,1605,9095,    3351,   -1289,    1416
1477,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-10-19,31889,2894,7679,    4598,   -2187,    3679
1478,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-10-12,27291,5081,4000,    2330,    1355,    1716
1479,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-10-05,24961,3726,2284,    -273,   -1357,      -2
1480,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-09-28,25234,5083,2286,   -1734,   -1815,    -153
1481,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-09-21,26968,6898,2439,  -14977,   -3133,    -259
1482,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-09-14,41945,10031,2698,   -5690,     164,    -614
1483,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-09-07,47635,9867,3312,   13560,    6645,   -5819
1484,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-08-31,34075,3222,9131,    5188,   -1041,    5494
1485,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-08-24,28887,4263,3637,   -9943,    2075,   -8575
1486,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-08-17,38830,2188,12212,    1063,     713,    1083
1487,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-08-10,37767,1475,11129,   11801,      12,    5566
1488,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-08-03,25966,1463,5563,    -788,      98,    1119
1489,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-07-27,26754,1365,4444,    2217,     120,    -245
1490,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-07-20,24537,1245,4689,   -2533,    -394,    -858
1491,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-07-13,27070,1639,5547,    4404,     421,      88
1492,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-07-06,22666,1218,5459,   -4986,   -1083,   -1716
1493,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-06-29,27652,2301,7175,   -7491,    1184,   -3232
1494,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-06-22,35143,1117,10407,   -2998,     514,    4929
1495,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-06-15,38141,603,5478,   -1791,    -643,     383
1496,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-06-08,39932,1246,5095,    1802,   -3892,    2982
1497,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-06-01,38130,5138,2113,    2418,   -1713,    1099
1498,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-05-25,35712,6851,1014,     -90,      39,     182
1499,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-05-18,35802,6812,832,   -4393,   -3626,    -650
1500,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-05-11,40195,10438,1482,   -3498,   -1883,    -394
1501,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-05-04,43693,12321,1876,   -1617,    -956,    -784
1502,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-04-27,45310,13277,2660,    6242,    3518,    -368
1503,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-04-20,39068,9759,3028,     594,     429,    -608
1504,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-04-13,38474,9330,3636,    6596,    3763,    2234
1505,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-04-06,31878,5567,1402,    1413,     997,   -1533
1506,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-03-30,30465,4570,2935,    -595,    -813,    -444
1507,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-03-23,31060,5383,3379,  -22804,    2120,   -9511
1508,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-03-16,53864,3263,12890,    7590,    1702,    -562
1509,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-03-09,46274,1561,13452,    4272,    -928,   -2321
1510,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-03-02,42002,2489,15773,    -547,    -780,    -921
1511,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-02-23,42549,3269,16694,   -1265,     272,     506
1512,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-02-16,43814,2997,16188,     464,    -165,    1202
1513,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-02-09,43350,3162,14986,    6698,     894,    3767
1514,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-02-02,36652,2268,11219,   12044,     421,    7769
1515,POUND STERLING - INTERNATIONAL MONETARY MARKET,1993-01-26,24608,1847,3450,    2174,      98,     549
1516,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1988-05-31,39082,3954,8139,   -6280,   -8208,    5414
1517,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1988-05-13,45362,12162,2725,    6700,    4943,   -2218
1518,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1988-04-29,38662,7219,4943,     -58,     466,     626
1519,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1988-04-15,38720,6753,4317,   -3639,   -8333,      30
1520,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1988-03-31,42359,15086,4287,   12121,    4174,   -1515
1521,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1988-03-15,30238,10912,5802,  -12923,    7950,    1191
1522,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1988-02-29,43161,2962,4611,    2866,     701,    -920
1523,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1988-02-12,40295,2261,5531,    4240,   -4858,    -605
1524,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1988-01-29,36055,7119,6136,    8260,    3220,    4389
1525,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1988-01-15,27795,3899,1747,    -794,   -5259,    1232
1526,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1987-12-31,28589,9158,515,    2901,    2238,    -531
1527,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1987-12-15,25688,6920,1046,  -20444,   -7039,    -351
1528,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1987-11-30,46132,13959,1397,    3579,    4390,     572
1529,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1987-11-13,42553,9569,825,     990,     181,     310
1530,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1987-10-30,41563,9388,515,   -4348,  -10916,   -1104
1531,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1987-10-15,45911,20304,1619,   19621,   13921,      90
1532,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1987-09-30,26290,6383,1529,    3058,    -405,    -530
1533,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1987-09-15,23232,6788,2059,  -20049,   -1627,     573
1534,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1987-08-31,43281,8415,1486,     185,    1653,   -2677
1535,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1987-08-14,43096,6762,4163,    3342,   -2357,    1520
1536,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1987-07-31,39754,9119,2643,    1319,    1387,     794
1537,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1987-07-15,38435,7732,1849,    5429,   -2703,    -480
1538,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1987-06-30,33006,10435,2329,  -18471,     317,   -6501
1539,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1987-06-15,51477,10118,8830,    8746,     308,    2144
1540,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1987-05-29,42731,9810,6686,   -2385,   -5808,    -840
1541,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1987-05-15,45116,15618,7526,    4869,    1442,    2687
1542,BRITISH POUND STERLING - INTERNATIONAL MONETARY MARKET,1987-04-30,40247,14176,4839,    1100,    -842,    4044
