,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Change in Open Interest (All),Net Positions,Change Net Positions
1544,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-04-05,3704,2606,     819,     488,9172,    1862,1098,331.0
1545,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-03-29,2885,2118,     138,    -210,7310,    2824,767,348.0
1546,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-03-22,2747,2328,    -701,     311,4486,   -1020,419,-1012.0
1547,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-03-15,3448,2017,    -246,     423,5506,    -347,1431,-669.0
1548,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-03-08,3694,1594,     -26,    -300,5853,    -963,2100,274.0
1549,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-03-01,3720,1894,     823,       1,6816,     917,1826,822.0
1550,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-02-22,2897,1893,     466,    -243,5899,    -470,1004,709.0
1551,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-02-15,2431,2136,   -3479,   -3285,6369,   -2523,295,-194.0
1552,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-02-08,5910,5421,    1446,    1639,8892,     801,489,-193.0
1553,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-02-01,4464,3782,   -2182,   -3545,8091,   -2714,682,1363.0
1554,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-01-25,6646,7327,     837,   -1275,10805,    -976,-681,2112.0
1555,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-01-18,5809,8602,    -136,     480,11781,     197,-2793,-616.0
1556,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-01-11,5945,8122,    -358,    -199,11584,     -15,-2177,-159.0
1557,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1994-01-04,6303,8321,    3543,    5084,11599,    3803,-2018,-1541.0
1558,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-12-28,2760,3237,    -188,   -1096,7796,    -154,-477,908.0
1559,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-12-21,2948,4333,     -26,    1436,7950,    -518,-1385,-1462.0
1560,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-12-14,2974,2897,     -47,    -506,8468,   -1792,77,459.0
1561,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-12-07,3021,3403,    -927,   -1419,10260,   -1872,-382,492.0
1562,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-11-30,3948,4822,     -67,      47,12132,     238,-874,-114.0
1563,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-11-23,4015,4775,   -2032,   -1229,11894,   -2536,-760,-803.0
1564,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-11-16,6047,6004,    1565,    1382,14430,    2132,43,183.0
1565,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-11-09,4482,4622,    2236,    2390,12298,    2323,-140,-154.0
1566,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-11-02,2246,2232,    -651,    -476,9975,    -316,14,-175.0
1567,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-10-26,2897,2708,     848,    1453,10291,    2260,189,-605.0
1568,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-10-19,2049,1255,   -4945,   -4371,8031,    -920,794,-574.0
1569,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-10-12,6994,5626,    3296,    4094,8951,    1032,1368,-798.0
1570,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-10-05,3698,1532,    -599,    -937,7919,    2364,2166,338.0
1571,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-09-28,4297,2469,    -302,    -270,5555,      -5,1828,-32.0
1572,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-09-21,4599,2739,     375,     -25,5560,   -1481,1860,400.0
1573,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-09-14,4224,2764,   -1190,   -1592,7041,    -595,1460,402.0
1574,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-09-07,5414,4356,    2504,    1193,7636,    -739,1058,1311.0
1575,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-08-31,2910,3163,    1034,    1004,8375,     834,-253,30.0
1576,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-08-24,1876,2159,    -420,    -974,7541,    -737,-283,554.0
1577,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-08-17,2296,3133,    -723,   -1998,8278,   -1773,-837,1275.0
1578,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-08-10,3019,5131,      22,    -141,10051,    -317,-2112,163.0
1579,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-08-03,2997,5272,     435,      48,10368,     601,-2275,387.0
1580,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-07-27,2562,5224,    -596,    -672,9767,    1040,-2662,76.0
1581,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-07-20,3158,5896,    -516,   -1611,8727,   -1553,-2738,1095.0
1582,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-07-13,3674,7507,    -606,     296,10280,     338,-3833,-902.0
1583,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-07-06,4280,7211,    1648,    2757,9942,    2302,-2931,-1109.0
1584,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-06-29,2632,4454,   -1147,   -1084,7640,   -1141,-1822,-63.0
1585,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-06-22,3779,5538,    1040,    3509,8781,    2771,-1759,-2469.0
1586,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-06-15,2739,2029,    -487,      -7,6010,   -1394,710,-480.0
1587,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-06-08,3226,2036,   -1021,    -865,7404,     582,1190,-156.0
1588,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-06-01,4247,2901,     783,      30,6822,     -93,1346,753.0
1589,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-05-25,3464,2871,     354,      -5,6915,     463,593,359.0
1590,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-05-18,3110,2876,    -643,     499,6452,     322,234,-1142.0
1591,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-05-11,3753,2377,   -1386,    -729,6130,    -991,1376,-657.0
1592,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-05-04,5139,3106,     329,     494,7121,    -616,2033,-165.0
1593,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-04-27,4810,2612,    -311,     -37,7737,    -255,2198,-274.0
1594,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-04-20,5121,2649,    -556,       9,7992,    -208,2472,-565.0
1595,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-04-13,5677,2640,    1343,    -367,8200,    1507,3037,1710.0
1596,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-04-06,4334,3007,     718,    1106,6693,    1433,1327,-388.0
1597,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-03-30,3616,1901,   -1225,   -1505,5260,   -1082,1715,280.0
1598,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-03-23,4841,3406,     372,     -65,6342,    -672,1435,437.0
1599,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-03-16,4469,3471,     257,   -1084,7014,     466,998,1341.0
1600,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-03-09,4212,4555,    1468,     878,6548,      13,-343,590.0
1601,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-03-02,2744,3677,     553,     842,6535,     391,-933,-289.0
1602,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-02-23,2191,2835,     742,    -231,6144,       8,-644,973.0
1603,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-02-16,1449,3066,    -908,   -1195,6136,   -1031,-1617,287.0
1604,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-02-09,2357,4261,     572,     415,7167,     658,-1904,157.0
1605,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-02-02,1785,3846,     520,    1490,6509,    3164,-2061,-970.0
1606,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-01-26,1265,2356,   -1087,   -1706,3345,   -1843,-1091,619.0
1607,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-01-19,2352,4062,   -1550,   -3322,5188,   -3100,-1710,1772.0
1608,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-01-12,3902,7384,    1016,    1158,8288,    1035,-3482,-142.0
1609,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1993-01-05,2886,6226,    -314,    1014,7253,    1435,-3340,-1328.0
1610,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-12-29,3200,5212,    1121,    2060,5818,    1785,-2012,-939.0
1611,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-12-22,2079,3152,    1162,    1844,4033,    1759,-1073,-682.0
1612,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-12-15,917,1308,    -182,    -186,2274,   -1084,-391,4.0
1613,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-12-08,1099,1494,   -1090,   -1121,3358,   -2150,-395,31.0
1614,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-12-01,2189,2615,   -1473,   -1201,5508,   -1479,-426,-272.0
1615,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-11-24,3662,3816,    1207,    1163,6987,     909,-154,44.0
1616,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-11-17,2455,2653,     -19,     516,6078,     -64,-198,-535.0
1617,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-11-10,2474,2137,    1176,     259,6142,    1078,337,917.0
1618,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-11-03,1298,1878,      70,    -860,5064,     763,-580,930.0
1619,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-10-27,1228,2738,    -962,   -1229,4301,   -1573,-1510,267.0
1620,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-10-20,2190,3967,    1128,    1055,5874,     871,-1777,73.0
1621,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-10-13,1062,2912,   -1846,   -1527,5003,   -1703,-1850,-319.0
1622,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-10-06,2908,4439,    1559,    2213,6706,    2191,-1531,-654.0
1623,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-09-30,1349,2226,   -1626,   -1451,4515,    -871,-877,-175.0
1624,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-09-15,2975,3677,    1568,    1082,5386,     761,-702,486.0
1625,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-08-31,1407,2595,    -688,    -944,4625,    -747,-1188,256.0
1626,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-08-14,2095,3539,     511,     420,5372,     951,-1444,91.0
1627,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-07-31,1584,3119,    -136,     547,4421,     348,-1535,-683.0
1628,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-07-15,1720,2572,      99,    -714,4073,    -503,-852,813.0
1629,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-06-30,1621,3286,     445,    1228,4576,     990,-1665,-783.0
1630,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-06-15,1176,2058,    1126,    1566,3586,    2843,-882,-440.0
1631,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-05-29,50,492,      50,     365,743,.,-442,507.0
1632,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-05-15,7106,8055,    4262,    4491,10362,    3512,-949,-229.0
1633,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-04-30,2844,3564,   -3179,   -2810,6850,   -2848,-720,-369.0
1634,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-04-15,6023,6374,    2392,    2068,9698,    1876,-351,324.0
1635,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-03-31,3631,4306,    -618,   -1967,7822,   -3149,-675,1349.0
1636,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-03-13,4249,6273,    -726,    1383,10971,     393,-2024,-2109.0
1637,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-02-28,4975,4890,    -333,    -171,10578,     374,85,-162.0
1638,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-02-14,5308,5061,     -97,     591,10204,    1349,247,-688.0
1639,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-01-31,5405,4470,    3493,    1887,8855,    3331,935,1606.0
1640,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1992-01-15,1912,2583,    1203,   -1190,5524,     380,-671,2393.0
1641,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-12-31,709,3773,      60,     375,5144,    -264,-3064,-315.0
1642,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-12-13,649,3398,   -1073,   -1082,5408,   -2221,-2749,9.0
1643,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-11-29,1722,4480,    -462,    1018,7629,    1580,-2758,-1480.0
1644,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-11-15,2184,3462,     540,   -1057,6049,    -696,-1278,1597.0
1645,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-10-31,1644,4519,   -2503,   -2255,6745,   -2278,-2875,-248.0
1646,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-10-15,4147,6774,    3065,    3637,9023,    3975,-2627,-572.0
1647,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-09-30,1082,3137,   -1331,   -1371,5048,   -1886,-2055,40.0
1648,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-09-16,2413,4508,     118,    1468,6934,    1170,-2095,-1350.0
1649,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-08-30,2295,3040,     171,     318,5764,    -469,-745,-147.0
1650,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-08-15,2124,2722,     729,    1311,6233,      -4,-598,-582.0
1651,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-07-31,1395,1411,    -522,     401,6237,     971,-16,-923.0
1652,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-07-15,1917,1010,   -3435,   -2605,5266,   -3221,907,-830.0
1653,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-06-28,5352,3615,     907,     752,8487,    -126,1737,155.0
1654,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-06-14,4445,2863,     343,   -1254,8613,     781,1582,1597.0
1655,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-05-31,4102,4117,    1172,     432,7832,    1030,-15,740.0
1656,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-05-15,2930,3685,    -653,   -1517,6802,   -2034,-755,864.0
1657,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-04-30,3583,5202,   -1563,    -897,8836,     207,-1619,-666.0
1658,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-04-15,5146,6099,    1787,    2713,8629,    2680,-953,-926.0
1659,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-03-28,3359,3386,   -1885,   -2642,5949,   -3255,-27,757.0
1660,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-03-15,5244,6028,    2954,    2832,9204,      83,-784,122.0
1661,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-02-28,2290,3196,    -401,     561,9121,     172,-906,-962.0
1662,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-02-15,2691,2635,     833,    -154,8949,    1734,56,987.0
1663,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-01-31,1858,2789,   -1713,   -3416,7215,    -450,-931,1703.0
1664,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1991-01-15,3571,6205,    2204,    2779,7665,     727,-2634,-575.0
1665,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-12-31,1367,3426,    -524,     723,6938,    1191,-2059,-1247.0
1666,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-12-14,1891,2703,     502,    1020,5747,     762,-812,-518.0
1667,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-11-30,1389,1683,    -619,     197,4985,      91,-294,-816.0
1668,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-11-15,2008,1486,   -3773,   -4261,4894,   -2912,522,488.0
1669,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-10-31,5781,5747,    1921,    2231,7806,    2628,34,-310.0
1670,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-10-15,3860,3516,     470,     237,5178,     340,344,233.0
1671,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-09-28,3390,3279,     951,    2136,4838,    -873,111,-1185.0
1672,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-09-14,2439,1143,   -1675,   -2671,5711,   -2586,1296,996.0
1673,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-08-31,4114,3814,     729,    1405,8297,    1387,300,-676.0
1674,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-08-15,3385,2409,      73,    -979,6910,    1061,976,1052.0
1675,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-07-31,3312,3388,    -317,    -382,5849,   -1310,-76,65.0
1676,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-07-13,3629,3770,    1171,    1374,7159,    3616,-141,-203.0
1677,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-06-29,2458,2396,   -1027,   -1225,3543,   -5227,62,198.0
1678,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-06-15,3485,3621,    2284,     682,8770,    1168,-136,1602.0
1679,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-05-31,1201,2939,   -1548,   -1357,7602,    -427,-1738,-191.0
1680,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-05-15,2749,4296,    -870,   -1998,8029,   -1868,-1547,1128.0
1681,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-04-30,3619,6294,     -83,      45,9897,     328,-2675,-128.0
1682,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-04-12,3702,6249,   -1091,    -110,9569,   -2024,-2547,-981.0
1683,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-03-30,4793,6359,    2045,     869,11593,    2796,-1566,1176.0
1684,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-03-15,2748,5490,     270,    1728,8797,    2763,-2742,-1458.0
1685,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-02-28,2478,3762,    1411,    1292,6034,    1775,-1284,119.0
1686,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-02-15,1067,2470,    -963,    -675,4259,    -786,-1403,-288.0
1687,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-01-31,2030,3145,     696,     793,5045,    1453,-1115,-97.0
1688,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1990-01-15,1334,2352,     -50,     347,3592,     319,-1018,-397.0
1689,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-12-29,1384,2005,    -479,    1684,3273,   -4015,-621,-2163.0
1690,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-12-15,1863,321,    -652,    -528,7288,      29,1542,-124.0
1691,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-11-30,2515,849,   -3698,   -1170,7259,   -3021,1666,-2528.0
1692,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-11-15,6213,2019,    3066,    1460,10280,    2513,4194,1606.0
1693,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-10-31,3147,559,      59,   -1918,7767,     254,2588,1977.0
1694,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-10-13,3088,2477,     874,     306,7513,    1632,611,568.0
1695,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-09-29,2214,2171,   -3323,    -178,5881,   -4243,43,-3145.0
1696,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-09-15,5537,2349,    1051,      57,10124,    1565,3188,994.0
1697,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-08-31,4486,2292,    2841,    1290,8559,    1278,2194,1551.0
1698,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-08-15,1645,1002,   -3108,   -1998,7281,    -523,643,-1110.0
1699,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-07-31,4753,3000,    2221,    1131,7804,    2173,1753,1090.0
1700,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-07-14,2532,1869,   -1481,      16,5631,   -1067,663,-1497.0
1701,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-06-30,4013,1853,    2610,     176,6698,    1954,2160,2434.0
1702,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-06-15,1403,1677,    -429,   -2825,4744,   -3720,-274,2396.0
1703,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-05-31,1832,4502,     680,    2481,8464,    2634,-2670,-1801.0
1704,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-05-15,1152,2021,   -2145,     -41,5830,    -320,-869,-2104.0
1705,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-04-28,3297,2062,     823,   -1057,6150,   -3340,1235,1880.0
1706,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-04-14,2474,3119,     996,    1972,9490,    3653,-645,-976.0
1707,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-03-31,1478,1147,    -253,    -461,5837,    1857,331,208.0
1708,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-03-15,1731,1608,     -53,    -322,3980,   -2354,123,269.0
1709,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-02-28,1784,1930,    1220,    1172,6334,    1505,-146,48.0
1710,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-02-15,564,758,    -747,     107,4829,    -626,-194,-854.0
1711,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-01-31,1311,651,    -232,     218,5455,    -840,660,-450.0
1712,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1989-01-13,1543,433,     339,    -663,6295,     109,1110,1002.0
1713,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-12-30,1204,1096,    -538,     463,6186,   -1284,108,-1001.0
1714,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-12-15,1742,633,     409,    -374,7470,    1423,1109,783.0
1715,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-11-30,1333,1007,     -92,    -553,6047,     -49,326,461.0
1716,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-11-15,1425,1560,    -603,    -737,6096,    -366,-135,134.0
1717,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-10-31,2028,2297,     806,     642,6462,     280,-269,164.0
1718,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-10-14,1222,1655,     596,     465,6182,    1141,-433,131.0
1719,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-09-30,626,1190,     182,     391,5041,    1974,-564,-209.0
1720,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-09-15,444,799,   -1215,    -178,3067,   -2883,-355,-1037.0
1721,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-08-31,1659,977,    -386,   -1394,5950,    -120,682,1008.0
1722,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-08-15,2045,2371,     431,    -192,6070,    -361,-326,623.0
1723,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-07-29,1614,2563,     428,      21,6431,     506,-949,407.0
1724,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-07-15,1186,2542,      22,    -224,5925,    -217,-1356,246.0
1725,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-06-30,1164,2766,     148,     263,6142,    -131,-1602,-115.0
1726,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-06-15,1016,2503,      76,    1446,6273,   -1023,-1487,-1370.0
1727,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-05-31,940,1057,   -1058,    -107,7296,     124,-117,-951.0
1728,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-05-13,1998,1164,      71,      66,7172,     332,834,5.0
1729,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-04-29,1927,1098,    -234,      51,6840,      39,829,-285.0
1730,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-04-15,2161,1047,     668,       9,6801,    1735,1114,659.0
1731,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-03-31,1493,1038,     -26,    -223,5066,     459,455,197.0
1732,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-03-15,1519,1261,     482,     602,4607,    1213,258,-120.0
1733,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-02-29,1037,659,     294,    -290,3394,   -2974,378,584.0
1734,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-02-12,743,949,     277,     -72,6368,      32,-206,349.0
1735,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-01-29,466,1021,     267,     161,6336,     594,-555,106.0
1736,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1988-01-15,199,860,    -243,    -269,5742,     104,-661,26.0
1737,U.S. DOLLAR INDEX - NEW YORK COTTON EXCHANGE,1987-12-31,442,1129,     -47,     134,5638,    -550,-687,-181.0
